state,lga_code,month,solar_n,solar_kw,battery_n,battery_kwh
VIC,26350,2025-05,26.94,333.84,0,0
VIC,26350,2025-06,11.72,113.07,0,0
VIC,26350,2025-07,26.48,323.37,60.82,1071.46
VIC,26350,2025-08,25.65,297.01,34.44,722.97
VIC,26350,2025-09,30.58,386.43,42.66,964.5
VIC,26350,2025-10,29.66,282.04,56.65,1327.73
VIC,26350,2025-11,38.12,365.05,54.33,1517.51
VIC,26350,2025-12,31.82,379.22,58.18,1631.28
VIC,26350,2026-01,24.6,211.41,33.25,977.17
VIC,26350,2026-02,36.43,319.17,47.31,1358.21
VIC,26350,2026-03,41.12,467.38,74.74,2689.75
VIC,26350,2026-04,69.52,776.98,127.41,4971.43
VIC,26350,2026-05,33.38,303.73,32.95,681.33
VIC,26350,2026-06,44.14,470.52,53.62,1221.18
VIC,26350,2026-07,28.69,287.02,34.71,826.08
VIC,26350,2026-08,6.71,69.21,7.82,184.04
VIC,26430,2023-01,11.21,170.57,0,0
VIC,26430,2023-02,17.3,166.76,0,0
VIC,26430,2023-03,16.22,132.98,0,0
VIC,26430,2023-04,12.35,111.67,0,0
VIC,26430,2023-05,17.47,190.36,0,0
VIC,26430,2023-06,19.01,216.45,0,0
VIC,26430,2023-07,14.53,127.77,0,0
VIC,26430,2023-08,21.2,196.88,0,0
VIC,26430,2023-09,18.18,161.13,0,0
VIC,26430,2023-10,11.33,105.91,0,0
VIC,26430,2023-11,17.36,151.24,0,0
VIC,26430,2023-12,12.28,127.2,0,0
VIC,26430,2024-01,6.3,48.1,0,0
VIC,26430,2024-02,21.57,233.92,0,0
VIC,26430,2024-03,13.28,120.47,0,0
VIC,26430,2024-04,15.45,138.73,0,0
VIC,26430,2024-05,25.65,220.41,0,0
VIC,26430,2024-06,17.23,157.67,0,0
VIC,26430,2024-07,16.32,217.01,0,0
VIC,26430,2024-08,12.37,92.39,0,0
VIC,26430,2024-09,8.23,80.59,0,0
VIC,26430,2024-10,19.19,224.06,0,0
VIC,26430,2024-11,9.45,82.88,0,0
VIC,26430,2024-12,21.1,249.21,0,0
VIC,26430,2025-01,15.18,120.77,0,0
VIC,26430,2025-02,9.3,107.24,0,0
VIC,26430,2025-03,16.21,186.1,0,0
VIC,26430,2025-04,19.3,193.5,0,0
VIC,26430,2025-05,12.34,154.8,0,0
VIC,26430,2025-06,10.3,91.53,0,0
VIC,26430,2025-07,12.37,160.39,16.4,281.05
VIC,26430,2025-08,17.28,177.87,26.4,465.85
VIC,26430,2025-09,12.27,148.88,16.35,420.62
VIC,26430,2025-10,16.51,136.83,19.4,370.68
VIC,26430,2025-11,18.28,167.49,24.18,607.71
VIC,26430,2025-12,17.43,201.78,29.25,728.71
VIC,26430,2026-01,6.32,47.42,6.46,163.26
VIC,26430,2026-02,21.26,234.11,25.42,748.99
VIC,26430,2026-03,25.15,264.74,30.36,898.76
VIC,26430,2026-04,33.21,437.52,52.45,1591.85
VIC,26430,2026-05,12.37,123.18,16.17,343.47
VIC,26430,2026-06,19.1,165.61,18.35,409.02
VIC,26430,2026-07,9.16,94.97,12.14,286.71
VIC,26430,2026-08,2.03,37.27,1.97,37.41
VIC,26490,2023-01,51.82,428.93,0,0
VIC,26490,2023-02,56.53,469.59,0,0
VIC,26490,2023-03,66.7,517.08,0,0
VIC,26490,2023-04,47.08,362.91,0,0
VIC,26490,2023-05,56.23,459.69,0,0
VIC,26490,2023-06,39.85,356.53,0,0
VIC,26490,2023-07,42.73,331.68,0,0
VIC,26490,2023-08,53.99,501.39,0,0
VIC,26490,2023-09,48.89,441.45,0,0
VIC,26490,2023-10,57.49,553.61,0,0
VIC,26490,2023-11,67.82,640.06,0,0
VIC,26490,2023-12,61.52,527.9,0,0
VIC,26490,2024-01,38.49,323.03,0,0
VIC,26490,2024-02,44.77,363.96,0,0
VIC,26490,2024-03,52.55,463.6,0,0
VIC,26490,2024-04,31.67,285,0,0
VIC,26490,2024-05,50.25,455.43,0,0
VIC,26490,2024-06,32.81,326.64,0,0
VIC,26490,2024-07,44.94,497.08,0,0
VIC,26490,2024-08,47.55,403.93,0,0
VIC,26490,2024-09,37.51,402.3,0,0
VIC,26490,2024-10,38.22,370.66,0,0
VIC,26490,2024-11,51.19,534.33,0,0
VIC,26490,2024-12,36.46,344.24,0,0
VIC,26490,2025-01,32.8,305.73,0,0
VIC,26490,2025-02,40.7,353.67,0,0
VIC,26490,2025-03,47.35,428.07,0,0
VIC,26490,2025-04,41.92,357.04,0,0
VIC,26490,2025-05,39.3,358.16,0,0
VIC,26490,2025-06,38.71,371.59,0,0
VIC,26490,2025-07,39.02,378.51,68.66,1190.01
VIC,26490,2025-08,32.78,359.17,36.09,671.53
VIC,26490,2025-09,41.19,371.75,63.69,1409.82
VIC,26490,2025-10,47.7,434.57,69.36,1610.77
VIC,26490,2025-11,48.79,471.85,63.44,1489.98
VIC,26490,2025-12,55.17,639.98,76.53,2292.7
VIC,26490,2026-01,27.6,238.93,40.07,970.29
VIC,26490,2026-02,66.34,616.14,70.69,1928.62
VIC,26490,2026-03,59.06,545.91,75.14,2339.48
VIC,26490,2026-04,84.16,881.6,121.72,4051.28
VIC,26490,2026-05,47.55,403.17,44.06,862.43
VIC,26490,2026-06,53.57,465.39,56.46,1187.34
VIC,26490,2026-07,43.49,327.81,39.36,813.63
VIC,26490,2026-08,7.87,63.12,4.34,95.97
VIC,26610,2023-01,8,64.86,0,0
VIC,26610,2023-02,16,138.98,0,0
VIC,26610,2023-03,14,116.44,0,0
VIC,26610,2023-04,11,149.35,0,0
VIC,26610,2023-05,22.99,354.74,0,0
VIC,26610,2023-06,27.98,331.55,0,0
VIC,26610,2023-07,27.99,381.5,0,0
VIC,26610,2023-08,27.99,277.96,0,0
VIC,26610,2023-09,10,80.2,0,0
VIC,26610,2023-10,22.99,278.88,0,0
VIC,26610,2023-11,17.97,355.31,0,0
VIC,26610,2023-12,8,125.77,0,0
VIC,26610,2024-01,8,49.55,0,0
VIC,26610,2024-02,10,84.47,0,0
VIC,26610,2024-03,17,320.61,0,0
VIC,26610,2024-04,27.99,424.21,0,0
VIC,26610,2024-05,19,201.83,0,0
VIC,26610,2024-06,19.99,229.57,0,0
VIC,26610,2024-07,12,252.72,0,0
VIC,26610,2024-08,17.99,170.17,0,0
VIC,26610,2024-09,13.99,237.6,0,0
VIC,26610,2024-10,12,106.46,0,0
VIC,26610,2024-11,17,73.58,0,0
VIC,26610,2024-12,14,142.81,0,0
VIC,26610,2025-01,8,59.37,0,0
VIC,26610,2025-02,22.97,298.45,0,0
VIC,26610,2025-03,20,214.65,0,0
VIC,26610,2025-04,5,56.73,0,0
VIC,26610,2025-05,6,44.85,0,0
VIC,26610,2025-06,10,123.61,0,0
VIC,26610,2025-07,7,88.14,4,35.68
VIC,26610,2025-08,13,170.09,13.99,278.47
VIC,26610,2025-09,9,93.3,3,109.16
VIC,26610,2025-10,20.99,321.19,18.99,531.21
VIC,26610,2025-11,15,161.78,13,360.61
VIC,26610,2025-12,27.99,609.45,37.99,1461.72
VIC,26610,2026-01,7,59.3,11,271.77
VIC,26610,2026-02,10,105.41,11,369.51
VIC,26610,2026-03,15.99,209.5,22.99,744.9
VIC,26610,2026-04,33.95,478.06,50.9,1926.87
VIC,26610,2026-05,7,70.57,2,65.89
VIC,26610,2026-06,9,121.22,9,337.96
VIC,26610,2026-07,6,76.56,6,212.71
VIC,26610,2026-08,8,65.54,3,99.78
VIC,26670,2023-01,8.27,54.77,0,0
VIC,26670,2023-02,11.36,99.37,0,0
VIC,26670,2023-03,10.31,88.24,0,0
VIC,26670,2023-04,6.8,61.27,0,0
VIC,26670,2023-05,15.95,141.75,0,0
VIC,26670,2023-06,11.78,114.15,0,0
VIC,26670,2023-07,10.48,88.72,0,0
VIC,26670,2023-08,15.41,119.79,0,0
VIC,26670,2023-09,13.14,111.77,0,0
VIC,26670,2023-10,11.9,104.37,0,0
VIC,26670,2023-11,20.08,155.84,0,0
VIC,26670,2023-12,26.16,223.11,0,0
VIC,26670,2024-01,9.34,71.09,0,0
VIC,26670,2024-02,13.98,106,0,0
VIC,26670,2024-03,22.11,185.74,0,0
VIC,26670,2024-04,20.16,159.58,0,0
VIC,26670,2024-05,11.48,109.78,0,0
VIC,26670,2024-06,13.52,117.33,0,0
VIC,26670,2024-07,9.21,118.27,0,0
VIC,26670,2024-08,5.45,58.74,0,0
VIC,26670,2024-09,6.18,67.86,0,0
VIC,26670,2024-10,6.33,57,0,0
VIC,26670,2024-11,11.48,111.53,0,0
VIC,26670,2024-12,4.12,42.38,0,0
VIC,26670,2025-01,7.51,80.94,0,0
VIC,26670,2025-02,7.15,72.25,0,0
VIC,26670,2025-03,8.9,92.43,0,0
VIC,26670,2025-04,9.53,107.81,0,0
VIC,26670,2025-05,3.27,33.82,0,0
VIC,26670,2025-06,6.36,88.92,0,0
VIC,26670,2025-07,11.02,106.69,13.72,330.27
VIC,26670,2025-08,5.8,50.39,5.27,84.72
VIC,26670,2025-09,10.16,109.1,12.28,280.59
VIC,26670,2025-10,13.47,148,16.15,295.11
VIC,26670,2025-11,11.81,108.54,15.32,293.49
VIC,26670,2025-12,13.13,114.4,17.98,416.17
VIC,26670,2026-01,3.63,35.61,9.39,245.66
VIC,26670,2026-02,8.87,98.57,13.87,354.39
VIC,26670,2026-03,10.45,106.25,11.33,365.64
VIC,26670,2026-04,17.9,279.66,29.24,936.91
VIC,26670,2026-05,6.86,49.72,2.82,55.42
VIC,26670,2026-06,10.91,104.51,10.12,181.89
VIC,26670,2026-07,14.21,127.13,10.56,267.94
VIC,26670,2026-08,3.21,26.37,1.44,47
VIC,26700,2023-01,25.97,223.45,0,0
VIC,26700,2023-02,35.55,286.39,0,0
VIC,26700,2023-03,43.11,323.53,0,0
VIC,26700,2023-04,41.71,317.13,0,0
VIC,26700,2023-05,53.38,480.53,0,0
VIC,26700,2023-06,40.45,339.65,0,0
VIC,26700,2023-07,47.24,360.69,0,0
VIC,26700,2023-08,61.05,678.24,0,0
VIC,26700,2023-09,41.22,488.24,0,0
VIC,26700,2023-10,46.57,517.65,0,0
VIC,26700,2023-11,50.56,543.49,0,0
VIC,26700,2023-12,42.02,508.5,0,0
VIC,26700,2024-01,24.14,216.1,0,0
VIC,26700,2024-02,43.28,422.77,0,0
VIC,26700,2024-03,51.29,451.11,0,0
VIC,26700,2024-04,44.32,372.42,0,0
VIC,26700,2024-05,47.27,511.1,0,0
VIC,26700,2024-06,32.3,358.38,0,0
VIC,26700,2024-07,39.97,472.38,0,0
VIC,26700,2024-08,32.94,312.11,0,0
VIC,26700,2024-09,35.49,283.7,0,0
VIC,26700,2024-10,40.3,412.56,0,0
VIC,26700,2024-11,27.03,259.17,0,0
VIC,26700,2024-12,58.98,561.94,0,0
VIC,26700,2025-01,26.96,238.56,0,0
VIC,26700,2025-02,30.15,342.84,0,0
VIC,26700,2025-03,28.72,321.19,0,0
VIC,26700,2025-04,27.14,288.57,0,0
VIC,26700,2025-05,32.59,342.25,0,0
VIC,26700,2025-06,16.92,359.62,0,0
VIC,26700,2025-07,31.16,305.28,64.64,981.92
VIC,26700,2025-08,32.23,322.79,39.31,661.9
VIC,26700,2025-09,35.34,332.96,49.61,879.08
VIC,26700,2025-10,46.94,481.42,54.09,1089.23
VIC,26700,2025-11,48.92,483.05,49.97,1158.82
VIC,26700,2025-12,57.65,833.86,82.59,2326.43
VIC,26700,2026-01,30.15,337.26,30.81,759.49
VIC,26700,2026-02,52.12,411.62,56.34,1359.31
VIC,26700,2026-03,60.18,680.68,95.84,2638.35
VIC,26700,2026-04,60.68,683.67,92.1,2662.24
VIC,26700,2026-05,38.67,351.66,29.32,671.41
VIC,26700,2026-06,28.78,257.74,35.28,702.71
VIC,26700,2026-07,28.94,260.54,32.83,625.88
VIC,26700,2026-08,6.06,66.31,5.05,88.2
VIC,26730,2023-01,19.36,179.33,0,0
VIC,26730,2023-02,18.96,286.5,0,0
VIC,26730,2023-03,24.2,173.45,0,0
VIC,26730,2023-04,20.61,139.88,0,0
VIC,26730,2023-05,27.28,296.49,0,0
VIC,26730,2023-06,27.2,218.28,0,0
VIC,26730,2023-07,27.62,335.41,0,0
VIC,26730,2023-08,24.49,244.32,0,0
VIC,26730,2023-09,33.16,245.2,0,0
VIC,26730,2023-10,30.48,412.48,0,0
VIC,26730,2023-11,21.82,181.27,0,0
VIC,26730,2023-12,35.17,430.47,0,0
VIC,26730,2024-01,20.05,133.75,0,0
VIC,26730,2024-02,25.85,268.43,0,0
VIC,26730,2024-03,22.03,241.18,0,0
VIC,26730,2024-04,17.26,218.74,0,0
VIC,26730,2024-05,39.12,245.54,0,0
VIC,26730,2024-06,29.98,256.49,0,0
VIC,26730,2024-07,30.45,234.82,0,0
VIC,26730,2024-08,16.65,137.02,0,0
VIC,26730,2024-09,27.96,223.24,0,0
VIC,26730,2024-10,18.75,161.93,0,0
VIC,26730,2024-11,27.34,239.26,0,0
VIC,26730,2024-12,38.81,327.4,0,0
VIC,26730,2025-01,16.72,146.68,0,0
VIC,26730,2025-02,13.66,219.69,0,0
VIC,26730,2025-03,22.92,200.78,0,0
VIC,26730,2025-04,17.85,139.85,0,0
VIC,26730,2025-05,14.9,94.84,0,0
VIC,26730,2025-06,14.07,140.33,0,0
VIC,26730,2025-07,17.69,179.82,20.01,341.23
VIC,26730,2025-08,17.9,173.25,23.15,356.72
VIC,26730,2025-09,12.35,90,15.94,289.75
VIC,26730,2025-10,22.57,279.37,26.45,581.16
VIC,26730,2025-11,36.9,378.6,38.6,765.27
VIC,26730,2025-12,30.76,277.66,46.48,1181.32
VIC,26730,2026-01,11.48,67.32,12.19,356.21
VIC,26730,2026-02,29.67,220.29,30.72,822.98
VIC,26730,2026-03,26.82,223.64,28.87,773.43
VIC,26730,2026-04,58.39,552.01,55.58,1641.38
VIC,26730,2026-05,13.9,80.91,11.35,255.57
VIC,26730,2026-06,20.61,136.19,18.94,453.91
VIC,26730,2026-07,19.2,134.33,14.25,344.67
VIC,26730,2026-08,6.46,34.71,1,23.96
VIC,26810,2023-01,23.79,251.63,0,0
VIC,26810,2023-02,58.48,483.8,0,0
VIC,26810,2023-03,57.77,623.12,0,0
VIC,26810,2023-04,60.83,501.4,0,0
VIC,26810,2023-05,55.85,429.62,0,0
VIC,26810,2023-06,65.2,805.99,0,0
VIC,26810,2023-07,42.6,416.89,0,0
VIC,26810,2023-08,63.64,744.39,0,0
VIC,26810,2023-09,57.21,659,0,0
VIC,26810,2023-10,54.5,466.7,0,0
VIC,26810,2023-11,40.99,435.42,0,0
VIC,26810,2023-12,61.26,628.34,0,0
VIC,26810,2024-01,34.33,271.18,0,0
VIC,26810,2024-02,47.67,381.61,0,0
VIC,26810,2024-03,39.6,352.84,0,0
VIC,26810,2024-04,25.24,286.52,0,0
VIC,26810,2024-05,55.99,478.46,0,0
VIC,26810,2024-06,41.91,428.84,0,0
VIC,26810,2024-07,53.44,559.88,0,0
VIC,26810,2024-08,49.21,440.03,0,0
VIC,26810,2024-09,38.93,379.62,0,0
VIC,26810,2024-10,56.52,583.96,0,0
VIC,26810,2024-11,57,525.49,0,0
VIC,26810,2024-12,52.43,463.88,0,0
VIC,26810,2025-01,31.46,269.48,0,0
VIC,26810,2025-02,42.67,397.23,0,0
VIC,26810,2025-03,44.27,410.9,0,0
VIC,26810,2025-04,39.4,459.2,0,0
VIC,26810,2025-05,36.03,418.82,0,0
VIC,26810,2025-06,30.23,310.27,0,0
VIC,26810,2025-07,47.68,461.87,64.26,935.57
VIC,26810,2025-08,27.16,258.71,35.16,622.59
VIC,26810,2025-09,28.79,462.59,53.84,1168.5
VIC,26810,2025-10,37.79,529.58,64.1,1543.29
VIC,26810,2025-11,36.02,441.65,65.93,1565.63
VIC,26810,2025-12,47.44,646.23,95.8,2701.85
VIC,26810,2026-01,21.71,178.71,31.03,764
VIC,26810,2026-02,49.61,518.1,67.34,1897.11
VIC,26810,2026-03,57.21,691.55,76.9,2255.9
VIC,26810,2026-04,77.22,987.01,133.06,4057.71
VIC,26810,2026-05,31.42,306.71,30.34,640.81
VIC,26810,2026-06,39.6,378.9,44.2,1050.86
VIC,26810,2026-07,34.94,247.28,23.35,471.76
VIC,26810,2026-08,15.35,140.25,12.09,223.12
VIC,26890,2023-01,5.55,39.13,0,0
VIC,26890,2023-02,1.63,11.43,0,0
VIC,26890,2023-03,0.37,2.86,0,0
VIC,26890,2023-04,5.98,81.91,0,0
VIC,26890,2023-05,6.54,48.87,0,0
VIC,26890,2023-06,2.45,28.44,0,0
VIC,26890,2023-07,17.79,119.04,0,0
VIC,26890,2023-08,10.61,74.56,0,0
VIC,26890,2023-09,2.85,25.68,0,0
VIC,26890,2023-10,5.41,43.45,0,0
VIC,26890,2023-11,6.81,72.37,0,0
VIC,26890,2023-12,15.55,128.16,0,0
VIC,26890,2024-01,3.27,26.06,0,0
VIC,26890,2024-02,2.16,107.8,0,0
VIC,26890,2024-03,1.31,17.05,0,0
VIC,26890,2024-04,0,0,0,0
VIC,26890,2024-05,3.31,102.11,0,0
VIC,26890,2024-06,0.31,2.99,0,0
VIC,26890,2024-07,0.33,4.57,0,0
VIC,26890,2024-08,2.21,21.12,0,0
VIC,26890,2024-09,2.23,47.02,0,0
VIC,26890,2024-10,1.22,9.18,0,0
VIC,26890,2024-11,1.48,9.24,0,0
VIC,26890,2024-12,3.15,42.68,0,0
VIC,26890,2025-01,0.33,4,0,0
VIC,26890,2025-02,1.35,9.55,0,0
VIC,26890,2025-03,6.64,73.53,0,0
VIC,26890,2025-04,3.24,43.31,0,0
VIC,26890,2025-05,1.21,15.77,0,0
VIC,26890,2025-06,2.04,26.75,0,0
VIC,26890,2025-07,2.18,21.04,4.33,74.43
VIC,26890,2025-08,3.22,29.13,1.31,22.57
VIC,26890,2025-09,0.27,5.35,0.47,12.36
VIC,26890,2025-10,1.11,10.62,3.18,39.2
VIC,26890,2025-11,2.66,26.43,1.6,34.47
VIC,26890,2025-12,1.19,9.64,1.42,46.88
VIC,26890,2026-01,0.07,0.74,0,0
VIC,26890,2026-02,2.2,32.65,4.31,58.83
VIC,26890,2026-03,0.15,1.08,0.42,7.69
VIC,26890,2026-04,1.35,10.39,4.56,137.76
VIC,26890,2026-05,1.01,9.66,2.07,38.11
VIC,26890,2026-06,1.04,19.33,1.04,23.95
VIC,26890,2026-07,2.15,18.96,2.18,51.88
VIC,26890,2026-08,0.01,0.05,0.01,0.09
VIC,26980,2023-01,93.06,692.06,0,0
VIC,26980,2023-02,114.14,846.66,0,0
VIC,26980,2023-03,137.93,1225.98,0,0
VIC,26980,2023-04,102.02,790.68,0,0
VIC,26980,2023-05,87.76,886.19,0,0
VIC,26980,2023-06,105.01,998.02,0,0
VIC,26980,2023-07,121.52,1135.4,0,0
VIC,26980,2023-08,108.46,852.52,0,0
VIC,26980,2023-09,123.69,1171.38,0,0
VIC,26980,2023-10,131.26,1181.82,0,0
VIC,26980,2023-11,149.93,1307.76,0,0
VIC,26980,2023-12,148.75,1391.73,0,0
VIC,26980,2024-01,94.24,870.18,0,0
VIC,26980,2024-02,116.89,1044.13,0,0
VIC,26980,2024-03,109.14,929.06,0,0
VIC,26980,2024-04,98.74,776.72,0,0
VIC,26980,2024-05,115.34,972.83,0,0
VIC,26980,2024-06,87.46,917.39,0,0
VIC,26980,2024-07,116.65,1068.65,0,0
VIC,26980,2024-08,119.24,1107.8,0,0
VIC,26980,2024-09,92.33,1054.86,0,0
VIC,26980,2024-10,96.3,778.36,0,0
VIC,26980,2024-11,113.19,1027.32,0,0
VIC,26980,2024-12,141.99,1446.52,0,0
VIC,26980,2025-01,99.85,858.51,0,0
VIC,26980,2025-02,89.24,782.73,0,0
VIC,26980,2025-03,110.01,982.29,0,0
VIC,26980,2025-04,83.44,913.89,0,0
VIC,26980,2025-05,88.54,700.08,0,0
VIC,26980,2025-06,51.99,474.25,0,0
VIC,26980,2025-07,112.38,1066.29,172.14,2930.21
VIC,26980,2025-08,98.29,956.2,142.69,2910.3
VIC,26980,2025-09,111.91,1021.89,177.7,4200.52
VIC,26980,2025-10,122.8,1076.1,194.35,5014.79
VIC,26980,2025-11,110.31,1049.1,204.82,6101.11
VIC,26980,2025-12,155.69,1578.5,294.93,9719.44
VIC,26980,2026-01,96.83,841.58,168.49,5395.59
VIC,26980,2026-02,143.71,1289.82,260.19,8844.21
VIC,26980,2026-03,144,1292.32,336.07,12375.64
VIC,26980,2026-04,307.34,3019.83,638.5,25380.07
VIC,26980,2026-05,104.36,807.82,116.03,2653.68
VIC,26980,2026-06,121.98,1082.59,140.2,3668.84
VIC,26980,2026-07,99.89,839.91,121.33,2980.58
VIC,26980,2026-08,31.11,238.9,23.39,598.12
VIC,27070,2023-01,141.81,1139.86,0,0
VIC,27070,2023-02,182.96,1503.86,0,0
VIC,27070,2023-03,142.45,1174.07,0,0
VIC,27070,2023-04,137.43,1389.8,0,0
VIC,27070,2023-05,172.76,1542.11,0,0
VIC,27070,2023-06,181.47,1662.36,0,0
VIC,27070,2023-07,247.41,2181.2,0,0
VIC,27070,2023-08,222.49,1807.36,0,0
VIC,27070,2023-09,200.93,1821.69,0,0
VIC,27070,2023-10,221.96,2147.58,0,0
VIC,27070,2023-11,245.7,2058.39,0,0
VIC,27070,2023-12,238.85,2213.08,0,0
VIC,27070,2024-01,160.82,1279.11,0,0
VIC,27070,2024-02,167.37,1482.13,0,0
VIC,27070,2024-03,189.34,1821.34,0,0
VIC,27070,2024-04,162.56,1534.64,0,0
VIC,27070,2024-05,262.38,2297.11,0,0
VIC,27070,2024-06,189.87,1710.04,0,0
VIC,27070,2024-07,197.16,1820.23,0,0
VIC,27070,2024-08,219.01,1976,0,0
VIC,27070,2024-09,212.55,2095.79,0,0
VIC,27070,2024-10,187.48,1652.42,0,0
VIC,27070,2024-11,201.42,1916.94,0,0
VIC,27070,2024-12,244.2,2657.83,0,0
VIC,27070,2025-01,159.55,1361.05,0,0
VIC,27070,2025-02,190.37,1701.68,0,0
VIC,27070,2025-03,193.41,1814.24,0,0
VIC,27070,2025-04,202.58,1749.18,0,0
VIC,27070,2025-05,191.59,1886.81,0,0
VIC,27070,2025-06,196.25,1462.37,0,0
VIC,27070,2025-07,173.72,1578.58,154.55,2553.75
VIC,27070,2025-08,166.41,1399.5,138.49,2768.08
VIC,27070,2025-09,189.9,1644.81,212.09,4913.63
VIC,27070,2025-10,258.02,2403.19,288.2,7139.05
VIC,27070,2025-11,246.42,2459.42,313.04,9330.54
VIC,27070,2025-12,277.65,2802.95,423.58,13977.27
VIC,27070,2026-01,159.99,1448.81,205.61,6671.84
VIC,27070,2026-02,226.89,2072.61,336.25,12050.51
VIC,27070,2026-03,223.34,2100.96,417.91,15871.79
VIC,27070,2026-04,287.29,2878.94,765.55,31446.73
VIC,27070,2026-05,197.55,1625.06,147.49,3279.16
VIC,27070,2026-06,213.57,1715.2,170.68,4417.16
VIC,27070,2026-07,178.93,1536.95,173.73,4714.75
VIC,27070,2026-08,63.3,463.13,41.75,1140.17
VIC,27170,2023-01,45.68,345.84,0,0
VIC,27170,2023-02,55.26,425.14,0,0
VIC,27170,2023-03,68.68,517.86,0,0
VIC,27170,2023-04,54.34,554.12,0,0
VIC,27170,2023-05,61.6,615.79,0,0
VIC,27170,2023-06,48.34,464.09,0,0
VIC,27170,2023-07,61.59,497.8,0,0
VIC,27170,2023-08,73.52,581.53,0,0
VIC,27170,2023-09,49.51,483.8,0,0
VIC,27170,2023-10,66.18,695.09,0,0
VIC,27170,2023-11,51.26,424.33,0,0
VIC,27170,2023-12,75.52,749.76,0,0
VIC,27170,2024-01,44.68,348.07,0,0
VIC,27170,2024-02,71.18,581.57,0,0
VIC,27170,2024-03,51.93,459.78,0,0
VIC,27170,2024-04,46.26,596.9,0,0
VIC,27170,2024-05,63.52,633.73,0,0
VIC,27170,2024-06,43.43,604.66,0,0
VIC,27170,2024-07,40.09,346.41,0,0
VIC,27170,2024-08,58.93,520.46,0,0
VIC,27170,2024-09,39.09,341.51,0,0
VIC,27170,2024-10,57.68,596.12,0,0
VIC,27170,2024-11,61.84,532.1,0,0
VIC,27170,2024-12,55.18,741.2,0,0
VIC,27170,2025-01,39.01,354.91,0,0
VIC,27170,2025-02,48.09,456.14,0,0
VIC,27170,2025-03,51.1,605.24,0,0
VIC,27170,2025-04,23.84,213.54,0,0
VIC,27170,2025-05,28.42,308.65,0,0
VIC,27170,2025-06,45.93,383.78,0,0
VIC,27170,2025-07,58.52,431.16,77.68,1284.32
VIC,27170,2025-08,38.01,349.66,47.42,806.96
VIC,27170,2025-09,67.11,676.59,74.76,1575.02
VIC,27170,2025-10,59.19,565.2,76.76,1625.95
VIC,27170,2025-11,48.68,497.42,61.35,1408.18
VIC,27170,2025-12,60.36,566.76,86.78,2284.43
VIC,27170,2026-01,36.84,285.41,41.68,964.93
VIC,27170,2026-02,41.43,329.81,62.43,1462.01
VIC,27170,2026-03,60.44,558.12,72.86,1920.75
VIC,27170,2026-04,72.61,756.69,123.28,3855.49
VIC,27170,2026-05,49.27,343.39,39.01,739.09
VIC,27170,2026-06,42.6,383.06,42.51,933.62
VIC,27170,2026-07,58.27,504.85,46.84,1048.06
VIC,27170,2026-08,18.09,160.12,7.34,162.98
VIC,27260,2023-01,236.03,1876.18,0,0
VIC,27260,2023-02,302.46,2290,0,0
VIC,27260,2023-03,267.71,2279.13,0,0
VIC,27260,2023-04,246.19,1945.72,0,0
VIC,27260,2023-05,346.55,2694.83,0,0
VIC,27260,2023-06,384.69,3209.4,0,0
VIC,27260,2023-07,343.01,2911.22,0,0
VIC,27260,2023-08,391.08,3413.77,0,0
VIC,27260,2023-09,453.23,3734.45,0,0
VIC,27260,2023-10,430.77,3424.57,0,0
VIC,27260,2023-11,459.36,4556.63,0,0
VIC,27260,2023-12,486.94,4844.4,0,0
VIC,27260,2024-01,338.95,2588.94,0,0
VIC,27260,2024-02,445.76,3432.51,0,0
VIC,27260,2024-03,376.29,3475.35,0,0
VIC,27260,2024-04,362.83,3224.9,0,0
VIC,27260,2024-05,430.26,3829.1,0,0
VIC,27260,2024-06,435.42,3589.62,0,0
VIC,27260,2024-07,427.47,3607.47,0,0
VIC,27260,2024-08,453.73,3813.95,0,0
VIC,27260,2024-09,508.11,4942.56,0,0
VIC,27260,2024-10,466.13,4395.05,0,0
VIC,27260,2024-11,425.43,3775.79,0,0
VIC,27260,2024-12,574.87,5373.58,0,0
VIC,27260,2025-01,434.18,3686.49,0,0
VIC,27260,2025-02,441.6,3651.44,0,0
VIC,27260,2025-03,420.24,3714.16,0,0
VIC,27260,2025-04,384.87,3030.27,0,0
VIC,27260,2025-05,424.79,3724.13,0,0
VIC,27260,2025-06,348.64,2570.26,0,0
VIC,27260,2025-07,514.45,3747.48,300.92,5132.58
VIC,27260,2025-08,478.61,3841.79,293.25,5838.62
VIC,27260,2025-09,471.02,3977.02,445.84,11262.44
VIC,27260,2025-10,457.5,3737.02,482.52,13724.64
VIC,27260,2025-11,499.85,4062.32,668.97,20424.72
VIC,27260,2025-12,560.11,5228.03,859.59,30418.74
VIC,27260,2026-01,351.45,2564.46,387.68,13600.13
VIC,27260,2026-02,487.49,3891.89,660.86,24947.45
VIC,27260,2026-03,608.02,4848.64,1156.9,46151.72
VIC,27260,2026-04,603.91,5742.09,1906.91,79420.79
VIC,27260,2026-05,452.57,3012.78,217.58,5441.48
VIC,27260,2026-06,430.85,3090.21,328.7,9056.39
VIC,27260,2026-07,442.06,3136.16,371.19,10924.54
VIC,27260,2026-08,162.31,1041.76,74.61,2186.54
VIC,27350,2023-01,20.37,138.87,0,0
VIC,27350,2023-02,27.32,242.78,0,0
VIC,27350,2023-03,28.86,180.62,0,0
VIC,27350,2023-04,21.76,154.27,0,0
