osm_id,lat,lon,name,operator,access,capacity,fast,lga_code,vic_postcode,state
node/11749067827,-20.0013665,148.238918,Tesla Supercharger,Tesla,"",,FALSE,37340,,QLD
node/8566976199,-20.402497,148.5815516,Yurika,Yurika,"",2,TRUE,37340,,QLD
node/8566976200,-20.0167979,148.2489113,Yurika,Yurika,"",2,TRUE,37340,,QLD
node/13640624164,-22.3871948,143.0315207,QESH - Winton,Yurika,yes,,TRUE,37400,,QLD
node/7221406917,-34.9244,138.6048811,Chargefox,Chargefox,yes,2,FALSE,40070,,SA
node/9377978026,-34.9277554,138.5952833,Chargefox,Chargefox,"",2,TRUE,40070,,SA
node/9377978027,-34.9277543,138.5952236,Chargefox,Chargefox,"",2,FALSE,40070,,SA
node/7185843792,-34.9276045,138.5952395,Tesla Supercharger,Tesla,yes,4,TRUE,40070,,SA
node/9377947870,-34.9255431,138.5944471,chargefox,Chargefox,"",2,FALSE,40070,,SA
node/4681433874,-34.923656,138.7249462,"","","",1,FALSE,40120,,SA
node/6434871034,-35.5030219,138.7844823,Tesla Destination Charger,Tesla,"",1,FALSE,40220,,SA
node/8822845273,-35.2941487,139.0244883,Tesla Destination Charger,Tesla,"",2,FALSE,40220,,SA
node/10840954672,-34.4601303,138.987074,"","","",,FALSE,40310,,SA
node/11365395410,-34.4747077,138.9943901,Chargefox,Chargefox,"",,FALSE,40310,,SA
node/8241642779,-34.524747,138.9586197,NRMA,NRMA,"",2,TRUE,40310,,SA
node/9377956590,-33.5998723,137.9317912,Tesla,Barunga West Council,"",,FALSE,40430,,SA
node/8241696310,-34.2857972,140.6035481,NRMA,NRMA,yes,2,TRUE,40520,,SA
node/8819321066,-34.9379262,138.6425047,RAA Charge,Chargefox,yes,2,FALSE,40700,,SA
node/9704345344,-34.9420624,138.6415665,shopping center,shopping center,"",2,FALSE,40700,,SA
node/10585020728,-34.8885348,138.6729916,Jolt,Jolt,"",,FALSE,40910,,SA
node/11108914408,-34.8792237,138.6733784,Jolt,Jolt,"",,FALSE,40910,,SA
node/11679137269,-32.1262255,133.6729103,RAA,Chargefox,"",,TRUE,41010,,SA
node/11016679900,-34.8695824,138.5130494,"","","",1,FALSE,41060,,SA
node/9610280217,-34.9059579,138.5731835,Jolt,Jolt,yes,1,FALSE,41060,,SA
node/9610280317,-34.905922,138.5728037,Jolt,Jolt,yes,1,FALSE,41060,,SA
node/10800544064,-33.9027063,138.6577314,"","",customers,,FALSE,41140,,SA
node/11330332493,-33.8355095,138.614269,RAA,RAA,yes,,FALSE,41140,,SA
node/5162910541,-33.8485098,138.6181952,Tesla Supercharger,"Tesla, Inc.",yes,4,TRUE,41140,,SA
node/9710289580,-33.9167278,136.5725086,"Tesla, Inc.","Tesla, Inc.","",,FALSE,41190,,SA
node/12189788706,-29.0148335,134.7554848,RAA,Chargefox,"",,TRUE,41330,,SA
node/7145645463,-29.0106618,134.7543104,Tesla Destination Charger,"Tesla, Inc.","",1,FALSE,41330,,SA
node/9880389305,-29.022055,134.7584779,Tesla Destination Charger,"Tesla, Inc.","",,FALSE,41330,,SA
node/11941291391,-33.9645764,137.7149576,Chargefox,Chargefox,"",,TRUE,41560,,SA
node/11963657626,-31.8876982,138.4234041,RAA,Chargefox,"",,TRUE,41830,,SA
node/11365378588,-33.6851271,136.9290812,Chargefox,Chargefox,"",,FALSE,41960,,SA
node/11340711533,-34.597429,138.7502878,Chargefox,Chargefox,"",2,FALSE,42030,,SA
node/14109012601,-33.681879,138.9405881,"","","",,FALSE,42110,,SA
node/13394727801,-34.9802791,138.5116911,"","",yes,3,FALSE,42600,,SA
node/14202879790,-35.0183823,138.5240025,"","",yes,,FALSE,42600,,SA
node/13688546202,-34.9810148,138.5185822,Tesla Supercharger,Tesla,yes,,FALSE,42600,,SA
node/6110132412,-35.7874472,137.7714998,"","","",1,FALSE,42750,,SA
node/8571361842,-35.718308,137.9385131,ChargePoint,ChargePoint,yes,,FALSE,42750,,SA
node/12992160101,-35.7192471,137.9410614,Chargefox Charging Station,Chargefox Charging Station,"",,FALSE,42750,,SA
node/10817075802,-35.675634,137.0674367,Tesla Destination Charger,"Tesla, Inc.",customers,1,FALSE,42750,,SA
node/11375022640,-33.1350807,136.4172294,Chargefox,Chargefox,yes,2,FALSE,43220,,SA
node/11365927573,-33.1460327,136.415446,Kimba Motel Roadhouse,Chargefox,yes,2,TRUE,43220,,SA
node/11365424991,-36.8391079,139.8438335,Chargefox,Chargefox,"",,FALSE,43360,,SA
node/11365426315,-34.1817125,139.9870005,Chargefox,Chargefox,"",,FALSE,43790,,SA
way/1189771948,-35.0081572,138.5749682,"","",yes,,FALSE,44060,,SA
node/9480216684,-35.0173769,138.5496608,Jolt,Jolt,yes,1,FALSE,44060,,SA
node/11365433327,-34.0366131,139.6709899,Chargefox,Chargefox,"",,FALSE,44210,,SA
node/11365384558,-35.0195836,138.6146999,Chargefox,Chargefox,"",,FALSE,44340,,SA
node/10772422189,-37.8323149,140.7933056,"","","",,FALSE,44620,,SA
node/13388568001,-37.8306969,140.7805348,Chargefox,Chargefox,"",,TRUE,44620,,SA
node/10048907994,-37.8347592,140.8026216,Tesla Supercharger,Tesla,yes,6,TRUE,44620,,SA
node/7769026737,-35.1205066,139.2770491,Chargefox,Chargefox,"",2,TRUE,45040,,SA
node/9287553131,-35.120385,139.276204,goelectricstations,goelectricstations,"",4,FALSE,45040,,SA
node/11386821436,-36.9570803,140.7429382,Chargefox,Chargefox,"",,FALSE,45090,,SA
node/12047021256,-33.2058011,138.6053105,RAA,Chargefox,"",,TRUE,45120,,SA
node/10234390097,-34.8892781,138.6558412,Evie Networks,Evie Networks,"",,FALSE,45290,,SA
node/10250489983,-34.9160235,138.6315391,Jolt,Jolt,"",,FALSE,45290,,SA
node/13075922125,-34.9218339,138.6345715,Tesla Supercharger,Tesla,yes,,FALSE,45290,,SA
node/14113981732,-35.1055538,138.5286401,EVIE Reynella,Evie Networks,"",,FALSE,45340,,SA
node/11941288201,-35.1419026,138.4967906,Engie,Chargefox,"",,TRUE,45340,,SA
node/12015928950,-35.1054081,138.5286618,Evie Networks,Evie Networks,"",,TRUE,45340,,SA
node/14196016501,-32.9743165,138.8277329,"","","",,FALSE,45540,,SA
node/11386820692,-32.973401,138.8335411,Chargefox,Chargefox,"",,FALSE,45540,,SA
node/11365555254,-34.7187434,138.6668488,Chargefox,Chargefox,"",,FALSE,45680,,SA
node/9331261766,-34.8437992,138.5042702,Chargefox,Chargefox,"",2,FALSE,45890,,SA
node/9377957708,-34.8252197,138.4863165,Chargefox,Chargefox,"",2,FALSE,45890,,SA
node/11016872776,-34.8610146,138.5134782,Jolt,Jolt,"",,FALSE,45890,,SA
node/13040630660,-34.8709626,138.637173,Jolt,Jolt,yes,,FALSE,45890,,SA
node/11365406878,-32.490268,137.7599939,Chargefox,Chargefox,"",,FALSE,46090,,SA
node/14161778299,-32.5121229,137.8033917,RAA,Chargefox,"",,TRUE,46090,,SA
node/12111988059,-32.4885955,137.7639121,Tesla Supercharger,Tesla,yes,4,TRUE,46090,,SA
node/12047010397,-33.180758,138.0115308,RAA,Chargefox,"",,TRUE,46450,,SA
way/1560077090,-34.7686995,138.624194,"","","",,FALSE,47140,,SA
node/11365605210,-34.7591516,138.5956065,Evie Networks,Evie Networks,"",,FALSE,47140,,SA
node/11365424997,-35.2610559,140.9087627,Chargefox,Chargefox,"",,FALSE,47290,,SA
node/11365413603,-32.7975963,134.1989642,Chargefox,Chargefox,yes,2,TRUE,47490,,SA
node/7249211887,-36.1050786,140.3615633,Chargefox,Chargefox,"",4,TRUE,47630,,SA
node/11959660059,-36.3089078,140.7809209,RAA,Chargefox,"",4,TRUE,47630,,SA
node/11959671631,-36.3083413,140.7732902,RAA,Chargefox,"",3,FALSE,47630,,SA
node/5132854542,-36.0990659,140.3557562,Tesla Supercharger,Tesla,yes,4,TRUE,47630,,SA
node/12236553392,-36.2977904,140.7571193,Tesla Supercharger,Tesla,yes,4,TRUE,47630,,SA
node/7961393123,-35.2401819,139.4404743,Evie Networks,Evie Networks,"",,TRUE,47800,,SA
node/11962096698,-35.6878893,139.3377758,RAA,Chargefox,"",,TRUE,47800,,SA
node/11962104845,-35.6949082,139.856337,RAA,Chargefox,"",2,TRUE,47800,,SA
node/12105324344,-35.258032,139.4551773,RAA,Chargefox,yes,,TRUE,47800,,SA
node/12712950309,-35.885127,140.0572067,RAA,Chargefox,"",,TRUE,47800,,SA
way/1176146545,-35.3039969,139.5012597,Tesla Supercharger,Tesla,yes,6,TRUE,47800,,SA
node/9377983050,-34.9617279,138.6010902,circontrol,circontrol,"",2,FALSE,47980,,SA
node/9377982881,-35.5536727,138.6219659,"","","",,FALSE,48050,,SA
node/12908844599,-34.188577,138.1558143,NRMA,NRMA,"",,TRUE,48130,,SA
node/11365383504,-34.1860752,138.1462096,RAA,Chargefox,"",,TRUE,48130,,SA
node/12047061471,-33.7737796,138.2118215,RAA,Chargefox,"",,TRUE,48130,,SA
node/10943888598,-33.0300262,137.5292589,Chargefox,Chargefox,"",,FALSE,48540,,SA
node/11365343113,-33.0265422,137.5314002,Chargefox,Chargefox,"",,FALSE,48540,,SA
node/11365392374,-33.0472046,135.4620227,RAA,Chargefox,yes,2,TRUE,48640,,SA
node/5249804024,-35.4470219,138.3188648,"","","",,FALSE,48750,,SA
node/9378018013,-35.4570334,138.3507389,"","","",,FALSE,48750,,SA
node/9377999297,-35.3913107,138.4630733,Tesla Destination Charger,"Tesla, Inc.","",1,FALSE,48750,,SA
node/10948726931,-35.0849323,137.7480411,"","","",,FALSE,48830,,SA
node/9380626727,-34.7678388,137.5974941,Tesla Destination Charger,"Tesla, Inc.","",1,FALSE,48830,,SA
node/9380642063,-34.4225942,137.9167075,Tesla Destination Charger,"Tesla, Inc.",yes,1,FALSE,48830,,SA
node/8353962063,-41.3228603,148.2483219,Electric Highway Tasmania,Electric Highway Tasmania,yes,2,TRUE,60210,,TAS
node/9837441206,-41.6380862,147.9681769,Electric Highway Tasmania,Electric Highway Tasmania,yes,1,TRUE,60210,,TAS
node/8490556835,-42.7007263,147.2508765,Evie Networks,Evie Networks,"",2,TRUE,60410,,TAS
node/8041302706,-41.0498769,145.90733,Electric Highway Tasmania,Electric Highway Tasmania,yes,1,TRUE,60610,,TAS
node/9835982929,-42.1244723,146.7458333,Chargefox,Chargefox,"",1,TRUE,61010,,TAS
node/7811188174,-42.1356399,146.2290933,Electric Highway Tasmania,Electric Highway Tasmania,yes,1,TRUE,61010,,TAS
node/9837441201,-42.4850213,146.7100895,Electric Highway Tasmania,Electric Highway Tasmania,"",,TRUE,61010,,TAS
node/9837441208,-40.8406253,145.1253769,Chargefox,Chargefox,"",,TRUE,61210,,TAS
node/13016444371,-42.8663933,147.3688656,"","","",3,FALSE,61410,,TAS
node/8366243660,-42.8641403,147.3689883,Clarence Council,Clarence Council,yes,1,FALSE,61410,,TAS
node/9843352654,-42.8874253,147.4269258,Evie Networks,Evie Networks,"",2,TRUE,61410,,TAS
node/7644755936,-42.7791926,147.0612071,"",NextCharge,"",,FALSE,61510,,TAS
node/13900932974,-42.768281,146.0449699,"","","",,FALSE,61510,,TAS
node/10096554725,-42.754782,146.6290095,Electric Highway Tasmania,Electric Highway Tasmania,"",,TRUE,61510,,TAS
node/7908350351,-42.6817118,146.7164989,Mt Field Visitor Centre,Mt Field Visitor Centre,customers,1,FALSE,61510,,TAS
node/10597363016,-41.1792402,146.3414448,"","","",,TRUE,61610,,TAS
node/8167428500,-41.1776609,146.3593825,Electric Highway Tasmania,Electric Highway Tasmania,yes,2,TRUE,61610,,TAS
node/8678497906,-41.1800018,146.3673186,Tesla Supercharger,Tesla,yes,3,TRUE,61610,,TAS
node/8340141563,-41.0035878,147.3947423,"","","",,FALSE,61810,,TAS
node/7070676761,-41.1621624,147.5146104,Dorset Council,Dorset Council,"",,FALSE,61810,,TAS
node/10744595484,-41.1056353,146.8234244,"","","",,FALSE,62210,,TAS
node/10241615471,-42.092485,148.2422011,"","",customers,,FALSE,62410,,TAS
node/12432340001,-42.6066869,147.7185352,Buckland Kent St,Electrona Pty Ltd,yes,1,FALSE,62410,,TAS
node/8407794646,-42.1237257,148.0751896,Electric Highway Tasmania,Electric Highway Tasmania,yes,2,TRUE,62410,,TAS
node/10235078090,-42.5081733,147.9099041,Electric Highway Tasmania,Electric Highway Tasmania,"",,TRUE,62410,,TAS
node/10698083860,-41.874671,148.3041366,Electrona,Electrona Pty Ltd,yes,2,TRUE,62410,,TAS
node/8660535812,-42.1348216,148.3020342,"Tesla, Inc.","Tesla, Inc.","",,FALSE,62410,,TAS
node/10203832127,-42.8484746,147.2968239,"","","",1,FALSE,62610,,TAS
node/10899273472,-42.832093,147.2717452,"","","",2,FALSE,62610,,TAS
node/12185388534,-42.8493186,147.2962395,BP Pulse,BP Pulse,yes,,TRUE,62610,,TAS
node/13269454092,-42.8338105,147.2852113,Tesla Supercharger,Tesla,yes,4,TRUE,62610,,TAS
node/11015876427,-42.8730118,147.31622,"","","",,FALSE,62810,,TAS
node/8451336892,-42.8753548,147.324019,Audi,Audi,"",1,TRUE,62810,,TAS
node/7885621574,-42.8814091,147.3322907,City of Hobart,City of Hobart,yes,1,TRUE,62810,,TAS
node/5519606421,-42.8812739,147.324301,Hobart City Council,Hobart City Council,"",2,FALSE,62810,,TAS
node/10772464492,-42.9031473,147.3365246,Kempower,Electric Highway Tasmania,yes,,TRUE,62810,,TAS
node/8021537952,-42.8818357,147.3333345,TasPorts,TasPorts,yes,1,FALSE,62810,,TAS
node/8021537953,-42.8816834,147.3354788,TasPorts,TasPorts,yes,1,FALSE,62810,,TAS
node/13440779401,-42.8838881,147.3327128,TasPorts free charger,TasPorts,"",,FALSE,62810,,TAS
node/7236246800,-42.8807344,147.3370559,Tesla Destination Charger,Tesla,"",3,FALSE,62810,,TAS
node/10772373678,-43.1617769,147.0779999,ABB,Electric Highway Tasmania,yes,1,TRUE,63010,,TAS
node/10575852367,-43.4316033,146.9740078,Chargefox,Chargefox,yes,,FALSE,63010,,TAS
node/7916500373,-43.0312044,147.0474304,Huon Valley Council,Huon Valley Council,yes,1,FALSE,63010,,TAS
node/7951263438,-43.163457,146.9268457,Huon Valley Council,Huon Valley Council,yes,1,TRUE,63010,,TAS
node/10561388116,-41.426075,146.1800703,"","",yes,1,FALSE,63210,,TAS
node/12284510397,-41.5736257,145.9340825,Chargefox,Chargefox,"",,TRUE,63210,,TAS
node/5519599141,-41.382797,146.3248524,Sheffield Visitor Information Centre,Sheffield Visitor Information Centre,"",2,FALSE,63210,,TAS
node/8490588005,-41.5824743,145.9366036,Tasmanian Parks & Wildlife,Tasmanian Parks & Wildlife,yes,1,FALSE,63210,,TAS
node/10161079414,-43.0708845,147.2343632,"","",customers,,FALSE,63610,,TAS
node/9837441203,-43.3218733,147.2424695,Chargefox,Chargefox,yes,1,TRUE,63610,,TAS
node/11140163995,-42.9758665,147.3119932,Electric Highway Tasmania,Electric Highway Tasmania,"",,TRUE,63610,,TAS
way/1523875465,-42.9852415,147.2907037,Evie,Evie Networks,"",,FALSE,63610,,TAS
node/10203808935,-42.9802655,147.303553,Evie Networks,Evie Networks,"",2,TRUE,63610,,TAS
node/3946796253,-41.218297,146.4125226,"","",customers,2,FALSE,63810,,TAS
node/12284511268,-41.3992576,147.1195204,"","","",,FALSE,64010,,TAS
node/12284511269,-41.3992136,147.119502,"","","",,TRUE,64010,,TAS
node/6510389778,-41.4358155,147.1395575,Chargefox,Chargefox,"",,TRUE,64010,,TAS
node/8896794603,-41.4501546,147.1419909,Chargefox,Chargefox,"",,TRUE,64010,,TAS
node/10203818135,-41.251906,147.2166221,Chargefox,Chargefox,"",,FALSE,64010,,TAS
node/12284543777,-41.4463615,147.1228846,Chargefox,Chargefox,"",,FALSE,64010,,TAS
node/7034602235,-41.4681651,147.1586843,Electric Highway Tasmania,Electric Highway Tasmania,"",4,TRUE,64010,,TAS
node/8660513415,-41.4399174,147.1376548,Tesla Destination Charger,Tesla,"",,FALSE,64010,,TAS
node/8660540033,-41.4403151,147.1290413,Tesla Destination Charger,Tesla,"",,FALSE,64010,,TAS
node/8864968843,-41.525806,146.8452421,Evie Networks,Evie Networks,"",,TRUE,64210,,TAS
node/6510508421,-41.5279633,146.830594,Meander Valley Council,Meander Valley Council,yes,1,FALSE,64210,,TAS
node/7882866714,-41.5236168,146.6510431,Meander Valley Council,Meander Valley Council,yes,1,FALSE,64210,,TAS
node/12435604712,-41.483845,146.5978213,NRMA,NRMA,"",,TRUE,64210,,TAS
node/13640681973,-41.5874028,147.1201868,EnergyROI - Longford,"",yes,,TRUE,64610,,TAS
node/7125090552,-41.9293446,147.4945273,Evie Networks,Evie Networks,"",2,TRUE,64610,,TAS
node/10250262062,-42.8870084,147.8145103,"","","",,FALSE,64810,,TAS
node/12022104725,-42.7820669,147.5645373,Evie Networks,Evie Networks,"",,FALSE,64810,,TAS
node/12284535730,-42.7819643,147.563933,Evie Networks,Evie Networks,"",,TRUE,64810,,TAS
node/6510436415,-42.5132365,147.1888612,"",NextCharge,"",,FALSE,65010,,TAS
node/9837441207,-42.2989031,147.371219,Electric Highway Tasmania,Electric Highway Tasmania,yes,2,TRUE,65010,,TAS
node/14100890852,-43.0980383,147.7436287,"","",yes,,FALSE,65210,,TAS
node/13540260585,-43.1410642,147.8503468,Exploren,Exploren,"",2,TRUE,65210,,TAS
node/6865327793,-41.4429335,145.5266163,Electric Highway Tasmania,Electric Highway Tasmania,"",2,TRUE,65410,,TAS
node/11363451628,-41.7378056,145.6160751,Chargefox,Chargefox,"",,TRUE,65610,,TAS
node/7814409569,-42.0788206,145.5554413,Electric Highway Tasmania,Electric Highway Tasmania,yes,1,TRUE,65610,,TAS
node/10665886981,-42.1549,145.3256657,EnergyROI,EnergyROI,"",,TRUE,65610,,TAS
node/8660502116,-42.1522093,145.3299069,"Tesla, Inc.","Tesla, Inc.","",,FALSE,65610,,TAS
node/12206341968,-41.2996195,146.9515989,Chargefox,Chargefox,"",,TRUE,65810,,TAS
node/13266298941,-41.374565,147.0572957,Evie Networks,Evie Networks,"",4,TRUE,65810,,TAS
node/10925614395,-36.7291804,146.9621128,Evie Networks,Evie Networks,yes,2,TRUE,20110,3741,VIC
node/6456676767,-36.5870197,146.7592991,Tesla Supercharger,Tesla,yes,4,TRUE,20110,3738,VIC
node/12078136343,-36.7275865,146.9581559,Tesla Supercharger,Tesla,yes,4,TRUE,20110,3741,VIC
node/9278772628,-37.1955356,142.6092866,EVUp,EVUp,"",2,FALSE,20260,3381,VIC
node/10184611930,-37.7117289,142.8409671,EVup,EVup,"",,FALSE,20260,3351,VIC
node/11117784408,-37.2820305,142.929698,Evie Networks,Evie Networks,"",,TRUE,20260,3377,VIC
node/11957053879,-37.2850838,142.9263732,NRMA,NRMA,"",4,TRUE,20260,3377,VIC
node/7110814863,-37.2833721,142.9339235,"Tesla, Inc.","Tesla, Inc.","",,FALSE,20260,3377,VIC
node/4332305132,-37.5753648,143.8664155,"","","",,FALSE,20570,3350,VIC
node/12045207970,-37.6492826,143.8841475,"","","",,FALSE,20570,3357,VIC
node/7370307097,-37.5613256,143.8623024,Chargefox,Chargefox,"",,TRUE,20570,3350,VIC
node/11073160376,-37.5351644,143.8237383,Chargefox,Chargefox,yes,7,FALSE,20570,3355,VIC
node/11963662376,-37.599214,143.8402152,Chargefox,Chargefox,"",2,FALSE,20570,3356,VIC
node/12040972514,-37.5283523,143.857618,Chargefox,Chargefox,"",6,FALSE,20570,3350,VIC
node/12624294788,-37.5675407,143.8567311,Chargefox,Chargefox,"",,TRUE,20570,3350,VIC
node/10042338532,-37.5647424,143.934527,Evie Networks,Evie Networks,"",4,TRUE,20570,3352,VIC
node/4559150341,-37.5346311,143.8226401,Tesla Supercharger,Tesla,yes,6,TRUE,20570,3355,VIC
node/11085593508,-37.5429448,143.784678,Tesla Supercharger,Tesla,yes,20,TRUE,20570,3350,VIC
node/11221448525,-37.758863,145.0686359,"","","",,FALSE,20660,3084,VIC
node/13376911582,-37.7432438,145.0671571,Chargefox,Chargefox,"",8,TRUE,20660,3084,VIC
node/6604720986,-38.6490505,145.6858267,"","","",,FALSE,20740,3996,VIC
node/8333995490,-38.6680598,145.6055893,Chargefox,Chargefox,yes,2,FALSE,20740,3995,VIC
node/12321541520,-38.6489847,145.6858931,Chargefox,Chargefox,"",,TRUE,20740,3996,VIC
node/12869684252,-38.4070331,145.5299311,Chargefox,Chargefox,"",,TRUE,20740,3984,VIC
node/12869788102,-38.634688,145.7289911,Chargefox,Chargefox,"",,TRUE,20740,3996,VIC
node/12876393097,-38.5150148,145.3485936,Chargefox,Chargefox,"",2,TRUE,20740,3925,VIC
node/13713325748,-38.5054632,145.148406,Chargefox,Chargefox,"",,FALSE,20740,3922,VIC
node/8456443961,-38.4513659,145.2402838,EVolution,EVolution,"",2,FALSE,20740,3922,VIC
node/12040935270,-38.450555,145.2403376,Evie Networks,Evie Networks,"",4,TRUE,20740,3922,VIC
node/12503301405,-38.1668166,145.9405613,"","","",,FALSE,20830,3820,VIC
node/11234771568,-38.1674817,145.953366,Evie Networks,Evie Networks,"",,TRUE,20830,3820,VIC
node/13000106968,-38.1666514,145.9516476,Exploren,Exploren,"",1,FALSE,20830,3820,VIC
node/11702410958,-37.9445397,145.0016823,AmpCharge,AmpCharge,"",,TRUE,20910,3188,VIC
node/10156617736,-37.9001349,145.0069973,BP Pulse,BP Pulse,"",6,TRUE,20910,3187,VIC
node/8943191752,-37.9593639,145.017674,Chargefox,Chargefox,"",,FALSE,20910,3191,VIC
node/10925696347,-37.9062995,145.0036062,Evie Networks,Evie Networks,"",,TRUE,20910,3186,VIC
node/11526398297,-37.9563505,145.0415494,Jolt,Jolt,"",,TRUE,20910,3192,VIC
node/12412400296,-37.9789671,145.0452418,Jolt,Jolt,"",,FALSE,20910,3193,VIC
node/12419548569,-37.9754862,145.0174845,Jolt,Jolt,"",,FALSE,20910,3193,VIC
node/13809814298,-37.9485465,145.0410409,Jolt,Jolt,"",,FALSE,20910,3190,VIC
node/11043399301,-37.9071507,145.0111517,Tesla Supercharger,Tesla,yes,4,FALSE,20910,3187,VIC
node/11276547806,-36.5506645,145.9839857,Evie Networks,Evie Networks,"",2,TRUE,21010,3672,VIC
node/11957141120,-37.8268734,145.0519905,AmpCharge,AmpCharge,"",,TRUE,21110,3123,VIC
node/12508231334,-37.8211024,145.0341062,Chargefox,Chargefox,"",,TRUE,21110,3122,VIC
node/12576954674,-37.8497735,145.0955244,Chargefox,Chargefox,"",4,TRUE,21110,3124,VIC
node/12596710629,-37.862638,145.0773032,Chargefox,Chargefox,"",,TRUE,21110,3147,VIC
node/12869724886,-37.8123289,145.0835316,Chargefox,Chargefox,"",4,TRUE,21110,3103,VIC
node/13030539057,-37.86603,145.0932688,Chargefox,Chargefox,"",2,TRUE,21110,3147,VIC
node/14086513267,-37.8630638,145.0861758,Chargefox,Chargefox,"",1,TRUE,21110,3147,VIC
node/13719987307,-37.843332,145.0465518,CitiPower,CitiPower,"",2,FALSE,21110,3123,VIC
node/12984441959,-37.8648239,145.0927135,EVX,EVX,"",1,FALSE,21110,3147,VIC
node/12743939234,-37.8077312,145.0306604,Evie Networks,Evie Networks,"",4,TRUE,21110,3101,VIC
node/13930070734,-37.833261,145.0769613,Evie Networks,Evie Networks,"",6,TRUE,21110,3124,VIC
node/8562296543,-37.8292531,145.056178,Tesla Supercharger,Tesla,yes,,TRUE,21110,3123,VIC
node/10925613031,-37.8048975,144.7523843,AmpCharge,AmpCharge,"",,TRUE,21180,3026,VIC
node/11142763864,-37.6940479,144.7554035,AmpCharge,AmpCharge,"",,TRUE,21180,3037,VIC
node/11559043538,-37.805075,144.7520377,AmpCharge,AmpCharge,yes,2,TRUE,21180,3026,VIC
node/13885900169,-37.7022841,144.777216,AmpCharge,AmpCharge,"",8,TRUE,21180,3038,VIC
node/6585419253,-37.713734,144.8855401,Chargefox,Chargefox,"",,TRUE,21180,3042,VIC
node/13049491662,-37.7492316,144.8302546,Chargefox,Chargefox,"",,FALSE,21180,3021,VIC
node/8770992013,-37.6965635,144.7821513,Evie Networks,Evie Networks,"",,TRUE,21180,3038,VIC
node/10184502299,-37.7264375,144.8082128,Evie Networks,Evie Networks,"",,TRUE,21180,3038,VIC
node/12035123226,-37.7839148,144.7725509,Evie Networks,Evie Networks,"",4,TRUE,21180,3026,VIC
node/12121937916,-37.7929012,144.7895532,Evie Networks,Evie Networks,"",,TRUE,21180,3020,VIC
node/9058271716,-36.0790387,143.2267286,Charging the Regions,Central Victorian Greenhouse Alliance,"",2,TRUE,21270,3527,VIC
node/9072216068,-35.5040579,142.8516829,Charging the Regions,Central Victorian Greenhouse Alliance,"",2,TRUE,21270,3533,VIC
node/11963684075,-36.3713731,142.9816961,Evie Networks,Evie Networks,"",,TRUE,21270,3480,VIC
node/11885672552,-36.0751569,143.2253748,NRMA Electric,NRMA Electric,"",4,FALSE,21270,3527,VIC
node/14096025501,-36.3989708,144.9790122,"","","",,FALSE,21370,3624,VIC
node/8690279176,-36.1271422,144.7479998,Charging the Regions,Central Victorian Greenhouse Alliance,"",,FALSE,21370,3564,VIC
node/12839464034,-38.0605804,145.4519173,Tesla Supercharger,Tesla,yes,6,TRUE,21450,3810,VIC
node/10724628252,-38.0932813,145.3417866,Chargefox,Chargefox,"",2,TRUE,21610,3978,VIC
node/11529283544,-38.1496782,145.290863,Chargefox,Chargefox,"",,FALSE,21610,3977,VIC
node/13312149786,-38.1176775,145.345543,Chargefox,Chargefox,"",3,FALSE,21610,3978,VIC
node/13991313648,-38.1034702,145.3314206,Chargefox,Chargefox,"",4,TRUE,21610,3978,VIC
node/11808829441,-38.107942,145.2819089,Engie Charger,Chargefox,"",,TRUE,21610,3977,VIC
node/6663145566,-38.0870252,145.279579,Evie Networks,Evie Networks,"",2,TRUE,21610,3977,VIC
node/10724639943,-38.0512314,145.2569607,Evie Networks,Evie Networks,"",4,TRUE,21610,3975,VIC
node/14167808591,-38.1253302,145.3718006,Evie Networks,Evie Networks,"",4,TRUE,21610,3978,VIC
node/13085685671,-38.0244721,145.3100355,Exploren,Exploren,"",2,FALSE,21610,3805,VIC
node/13085686612,-38.1233966,145.3102379,Exploren,Exploren,"",2,FALSE,21610,3977,VIC
node/13192274780,-38.0944889,145.3627699,Exploren,Exploren,"",2,TRUE,21610,3978,VIC
node/13354129546,-38.0451595,145.3453686,Exploren,Exploren,"",4,TRUE,21610,3806,VIC
node/12360137872,-38.0595853,145.3378901,Jolt,Jolt,"",,TRUE,21610,3806,VIC
node/11914867701,-38.1101926,145.2641028,bp pulse,bp pulse,"",2,TRUE,21610,3977,VIC
node/8280062891,-37.0508473,143.741488,Charging the Regions,Central Victorian Greenhouse Alliance,yes,2,TRUE,21670,3465,VIC
node/8384096764,-38.757058,143.6683449,"","","",2,FALSE,21750,3233,VIC
node/11465379143,-38.7582509,143.6692158,Evie Networks,Evie Networks,"",,TRUE,21750,3233,VIC
node/11590237423,-38.3407944,143.5853794,Evie Networks,Evie Networks,"",,TRUE,21750,3250,VIC
node/13843189433,-38.3406664,143.5886383,NRMA,NRMA,"",4,TRUE,21750,3250,VIC
node/8687625054,-38.3413481,143.593013,Tesla Supercharger,Tesla,yes,10,TRUE,21750,3250,VIC
node/10923519868,-38.2303057,143.1458587,Evie Networks,Evie Networks,"",,TRUE,21830,3260,VIC
node/12141140553,-38.6187378,142.9953568,Tesla Supercharger,Tesla,yes,4,TRUE,21830,3269,VIC
node/13361133930,-38.6201159,142.9936392,Wireless Charger,"","",,FALSE,21830,3269,VIC
node/9930952737,-37.7637113,145.023233,"","",yes,2,FALSE,21890,3071,VIC
