lga_name,month,bev_exact,bev_supp,phev_exact,phev_supp,other_exact,other_supp
Central Darling,2025-03,0.0,0,0.0,0,20.0,994
Central Darling,2025-06,0.0,0,0.0,0,21.0,978
Central Darling,2025-09,0.0,0,0.0,0,20.0,987
Central Darling,2025-12,0.0,0,0.0,0,19.0,995
Central Darling,2026-03,0.0,0,0.0,0,25.0,986
Central Darling,2026-06,0.0,0,0.0,0,25.0,957
Central Darling,2026-08,0.0,0,0.0,0,25.0,966
Cessnock,2022-09,6.0,32,0.0,0,17289.0,18825
Cessnock,2022-12,7.0,33,0.0,3,17746.0,18886
Cessnock,2023-03,11.0,39,0.0,5,17932.0,19058
Cessnock,2023-06,11.0,50,0.0,8,17815.0,19222
Cessnock,2023-09,11.0,56,0.0,12,18120.0,19331
Cessnock,2023-12,24.0,60,0.0,15,18740.0,19311
Cessnock,2024-03,18.0,80,0.0,19,18892.0,19453
Cessnock,2024-06,32.0,82,0.0,23,19075.0,19488
Cessnock,2024-09,32.0,83,10.0,27,19704.0,19660
Cessnock,2024-12,50.0,95,12.0,35,20287.0,19618
Cessnock,2025-03,56.0,112,15.0,44,20414.0,19788
Cessnock,2025-06,58.0,128,17.0,52,20485.0,19764
Cessnock,2025-09,71.0,135,17.0,57,21117.0,19931
Cessnock,2025-12,102.0,146,23.0,61,21423.0,19957
Cessnock,2026-03,111.0,169,23.0,76,21528.0,19963
Cessnock,2026-06,193.0,194,31.0,107,21803.0,19949
Cessnock,2026-08,241.0,207,48.0,114,21950.0,20052
Clarence Valley,2022-09,0.0,19,0.0,0,13362.0,17589
Clarence Valley,2022-12,0.0,23,0.0,0,13494.0,17610
Clarence Valley,2023-03,7.0,28,0.0,4,13521.0,17671
Clarence Valley,2023-06,7.0,35,0.0,4,13471.0,17722
Clarence Valley,2023-09,7.0,44,0.0,4,13560.0,17779
Clarence Valley,2023-12,8.0,49,0.0,5,13746.0,17775
Clarence Valley,2024-03,14.0,53,0.0,6,13783.0,17776
Clarence Valley,2024-06,14.0,60,0.0,7,13654.0,17820
Clarence Valley,2024-09,13.0,63,0.0,7,13801.0,17832
Clarence Valley,2024-12,14.0,74,0.0,11,13908.0,17790
Clarence Valley,2025-03,14.0,77,0.0,19,13929.0,17862
Clarence Valley,2025-06,15.0,81,0.0,21,13771.0,17931
Clarence Valley,2025-09,15.0,93,0.0,23,13917.0,18019
Clarence Valley,2025-12,14.0,101,0.0,26,14232.0,17992
Clarence Valley,2026-03,19.0,125,0.0,28,14393.0,18045
Clarence Valley,2026-06,45.0,143,0.0,44,14342.0,18052
Clarence Valley,2026-08,57.0,158,7.0,52,14375.0,18114
Cobar,2022-09,0.0,0,0.0,0,204.0,2393
Cobar,2022-12,0.0,0,0.0,0,195.0,2402
Cobar,2023-03,0.0,0,0.0,0,197.0,2394
Cobar,2023-06,0.0,0,0.0,0,158.0,2352
Cobar,2023-09,0.0,0,0.0,1,143.0,2368
Cobar,2023-12,0.0,0,0.0,1,148.0,2383
Cobar,2024-03,0.0,0,0.0,1,136.0,2373
Cobar,2024-06,0.0,1,0.0,1,130.0,2375
Cobar,2024-09,0.0,1,0.0,1,138.0,2417
Cobar,2024-12,0.0,1,0.0,2,141.0,2434
Cobar,2025-03,0.0,1,0.0,2,127.0,2436
Cobar,2025-06,0.0,1,0.0,2,123.0,2401
Cobar,2025-09,0.0,1,0.0,2,127.0,2429
Cobar,2025-12,0.0,1,0.0,2,117.0,2439
Cobar,2026-03,0.0,2,0.0,2,118.0,2438
Cobar,2026-06,0.0,2,0.0,3,114.0,2452
Cobar,2026-08,0.0,2,0.0,6,113.0,2444
Coffs Harbour,2022-09,19.0,41,0.0,2,23206.0,21555
Coffs Harbour,2022-12,20.0,50,0.0,6,23476.0,21548
Coffs Harbour,2023-03,33.0,62,0.0,8,23224.0,21645
Coffs Harbour,2023-06,45.0,71,0.0,9,23116.0,21707
Coffs Harbour,2023-09,67.0,76,0.0,13,23488.0,21708
Coffs Harbour,2023-12,78.0,84,0.0,15,23831.0,21765
Coffs Harbour,2024-03,74.0,100,0.0,19,23959.0,21802
Coffs Harbour,2024-06,68.0,108,0.0,22,23934.0,21745
Coffs Harbour,2024-09,67.0,123,0.0,30,24283.0,21660
Coffs Harbour,2024-12,81.0,138,0.0,35,24712.0,21582
Coffs Harbour,2025-03,85.0,150,6.0,44,24914.0,21623
Coffs Harbour,2025-06,80.0,171,7.0,47,24912.0,21598
Coffs Harbour,2025-09,108.0,174,7.0,61,25234.0,21481
Coffs Harbour,2025-12,135.0,182,7.0,68,25376.0,21440
Coffs Harbour,2026-03,163.0,199,7.0,78,25309.0,21469
Coffs Harbour,2026-06,250.0,233,15.0,101,25279.0,21409
Coffs Harbour,2026-08,294.0,241,29.0,116,25435.0,21409
Coolamon,2022-09,0.0,0,0.0,0,33.0,3026
Coolamon,2022-12,0.0,0,0.0,0,41.0,3056
Coolamon,2023-03,0.0,0,0.0,0,42.0,3107
Coolamon,2023-06,0.0,1,0.0,0,40.0,3131
Coolamon,2023-09,0.0,2,0.0,0,38.0,3123
Coolamon,2023-12,0.0,4,0.0,0,46.0,3152
Coolamon,2024-03,0.0,4,0.0,0,46.0,3159
Coolamon,2024-06,0.0,5,0.0,1,35.0,3152
Coolamon,2024-09,0.0,5,0.0,1,29.0,3158
Coolamon,2024-12,0.0,6,0.0,1,49.0,3158
Coolamon,2025-03,0.0,7,0.0,2,56.0,3176
Coolamon,2025-06,0.0,8,0.0,2,63.0,3194
Coolamon,2025-09,0.0,9,0.0,2,62.0,3185
Coolamon,2025-12,0.0,10,0.0,3,60.0,3200
Coolamon,2026-03,0.0,11,0.0,3,51.0,3214
Coolamon,2026-06,0.0,14,0.0,3,50.0,3214
Coolamon,2026-08,0.0,13,0.0,5,42.0,3237
Coonamble,2022-09,0.0,2,0.0,0,266.0,2237
Coonamble,2022-12,0.0,2,0.0,0,263.0,2237
Coonamble,2023-03,0.0,2,0.0,0,258.0,2258
Coonamble,2023-06,0.0,3,0.0,0,275.0,2239
Coonamble,2023-09,0.0,2,0.0,0,265.0,2249
Coonamble,2023-12,0.0,2,0.0,0,283.0,2244
Coonamble,2024-03,0.0,1,0.0,0,275.0,2235
Coonamble,2024-06,0.0,2,0.0,0,255.0,2242
Coonamble,2024-09,0.0,2,0.0,0,258.0,2259
Coonamble,2024-12,0.0,2,0.0,1,259.0,2291
Coonamble,2025-03,0.0,1,0.0,1,272.0,2300
Coonamble,2025-06,0.0,2,0.0,1,261.0,2281
Coonamble,2025-09,0.0,2,0.0,1,262.0,2290
Coonamble,2025-12,0.0,2,0.0,3,280.0,2283
Coonamble,2026-03,0.0,1,0.0,3,288.0,2283
Coonamble,2026-06,0.0,1,0.0,3,281.0,2258
Coonamble,2026-08,0.0,1,0.0,3,277.0,2291
Cootamundra-Gundagai Regional,2022-09,0.0,2,0.0,0,938.0,6043
Cootamundra-Gundagai Regional,2022-12,0.0,2,0.0,0,977.0,6046
Cootamundra-Gundagai Regional,2023-03,0.0,2,0.0,0,995.0,6045
Cootamundra-Gundagai Regional,2023-06,0.0,3,0.0,0,963.0,6020
Cootamundra-Gundagai Regional,2023-09,0.0,5,0.0,0,973.0,6038
Cootamundra-Gundagai Regional,2023-12,0.0,8,0.0,1,991.0,6080
Cootamundra-Gundagai Regional,2024-03,0.0,10,0.0,2,963.0,6078
Cootamundra-Gundagai Regional,2024-06,0.0,14,0.0,1,983.0,6092
Cootamundra-Gundagai Regional,2024-09,0.0,16,0.0,1,959.0,6117
Cootamundra-Gundagai Regional,2024-12,0.0,16,0.0,1,945.0,6138
Cootamundra-Gundagai Regional,2025-03,0.0,17,0.0,2,992.0,6152
Cootamundra-Gundagai Regional,2025-06,0.0,20,0.0,2,983.0,6189
Cootamundra-Gundagai Regional,2025-09,0.0,22,0.0,2,1001.0,6209
Cootamundra-Gundagai Regional,2025-12,0.0,22,0.0,3,1087.0,6227
Cootamundra-Gundagai Regional,2026-03,0.0,24,0.0,6,1071.0,6292
Cootamundra-Gundagai Regional,2026-06,0.0,31,0.0,9,1029.0,6278
Cootamundra-Gundagai Regional,2026-08,0.0,30,0.0,11,1050.0,6277
Cowra,2022-09,0.0,3,0.0,0,1494.0,7801
Cowra,2022-12,0.0,4,0.0,1,1433.0,7792
Cowra,2023-03,0.0,6,0.0,1,1391.0,7869
Cowra,2023-06,0.0,7,0.0,2,1331.0,8030
Cowra,2023-09,0.0,9,0.0,2,1283.0,8031
Cowra,2023-12,0.0,10,0.0,2,1333.0,8040
Cowra,2024-03,0.0,12,0.0,2,1309.0,8039
Cowra,2024-06,0.0,13,0.0,2,1300.0,8016
Cowra,2024-09,0.0,15,0.0,2,1276.0,8104
Cowra,2024-12,0.0,17,0.0,3,1283.0,8104
Cowra,2025-03,0.0,22,0.0,5,1298.0,8118
Cowra,2025-06,0.0,23,0.0,7,1264.0,8165
Cowra,2025-09,0.0,22,0.0,8,1305.0,8165
Cowra,2025-12,0.0,26,0.0,8,1303.0,8178
Cowra,2026-03,0.0,29,0.0,10,1296.0,8185
Cowra,2026-06,0.0,37,0.0,14,1322.0,8183
Cowra,2026-08,0.0,37,0.0,16,1335.0,8215
Cumberland,2022-09,226.0,102,0.0,4,93402.0,29831
Cumberland,2022-12,250.0,117,0.0,15,94252.0,29861
Cumberland,2023-03,322.0,142,0.0,20,94381.0,30124
Cumberland,2023-06,450.0,152,0.0,28,95887.0,30389
Cumberland,2023-09,561.0,169,8.0,34,97391.0,30416
Cumberland,2023-12,622.0,189,11.0,46,98616.0,30486
Cumberland,2024-03,755.0,227,16.0,65,99227.0,30698
Cumberland,2024-06,826.0,245,27.0,76,99663.0,30767
Cumberland,2024-09,894.0,247,42.0,82,99585.0,30571
Cumberland,2024-12,949.0,254,51.0,95,100894.0,30607
Cumberland,2025-03,966.0,291,70.0,127,101040.0,30806
Cumberland,2025-06,1064.0,307,125.0,138,100460.0,30705
Cumberland,2025-09,1169.0,332,169.0,157,101006.0,30580
Cumberland,2025-12,1315.0,366,225.0,170,101384.0,30640
Cumberland,2026-03,1452.0,419,285.0,194,101327.0,30728
Cumberland,2026-06,1827.0,444,388.0,238,101964.0,30628
Cumberland,2026-08,2015.0,480,428.0,250,101106.0,30745
Dubbo Regional,2022-09,0.0,27,0.0,1,17444.0,15000
Dubbo Regional,2022-12,0.0,28,0.0,1,17718.0,15004
Dubbo Regional,2023-03,6.0,31,0.0,1,17700.0,15095
Dubbo Regional,2023-06,7.0,40,0.0,1,15887.0,15707
Dubbo Regional,2023-09,18.0,43,0.0,6,15958.0,15770
Dubbo Regional,2023-12,18.0,45,0.0,9,16401.0,15725
Dubbo Regional,2024-03,18.0,55,0.0,10,16307.0,15787
Dubbo Regional,2024-06,18.0,61,0.0,14,16469.0,15752
Dubbo Regional,2024-09,19.0,62,0.0,17,16562.0,15737
Dubbo Regional,2024-12,20.0,66,0.0,23,16840.0,15719
Dubbo Regional,2025-03,21.0,73,0.0,29,16994.0,15750
Dubbo Regional,2025-06,21.0,77,0.0,33,16961.0,15760
Dubbo Regional,2025-09,21.0,79,0.0,40,17284.0,15779
Dubbo Regional,2025-12,21.0,82,0.0,47,17435.0,15798
Dubbo Regional,2026-03,21.0,91,0.0,48,17363.0,15875
Dubbo Regional,2026-06,27.0,109,0.0,59,17357.0,15924
Dubbo Regional,2026-08,44.0,120,13.0,64,17480.0,15936
Dungog,2022-09,0.0,8,0.0,0,414.0,6035
Dungog,2022-12,0.0,10,0.0,0,432.0,6044
Dungog,2023-03,0.0,12,0.0,1,432.0,6048
Dungog,2023-06,0.0,15,0.0,1,400.0,6047
Dungog,2023-09,0.0,16,0.0,1,435.0,6055
Dungog,2023-12,0.0,21,0.0,4,450.0,6054
Dungog,2024-03,0.0,27,0.0,5,443.0,6065
Dungog,2024-06,0.0,31,0.0,7,448.0,6014
Dungog,2024-09,0.0,31,0.0,9,445.0,5994
Dungog,2024-12,0.0,32,0.0,9,448.0,6018
Dungog,2025-03,0.0,32,0.0,10,514.0,6046
Dungog,2025-06,0.0,40,0.0,12,534.0,6074
Dungog,2025-09,0.0,44,0.0,13,529.0,6049
Dungog,2025-12,0.0,43,0.0,14,506.0,6080
Dungog,2026-03,0.0,48,0.0,14,526.0,6057
Dungog,2026-06,0.0,65,0.0,17,561.0,6082
Dungog,2026-08,0.0,72,0.0,17,584.0,6099
Edward River,2022-09,0.0,2,0.0,0,610.0,4977
Edward River,2022-12,0.0,2,0.0,0,647.0,4967
Edward River,2023-03,0.0,2,0.0,1,658.0,4981
Edward River,2023-06,0.0,2,0.0,2,633.0,4970
Edward River,2023-09,0.0,3,0.0,2,628.0,4974
Edward River,2023-12,0.0,5,0.0,3,649.0,4995
Edward River,2024-03,0.0,7,0.0,4,640.0,5013
Edward River,2024-06,0.0,8,0.0,4,663.0,5005
Edward River,2024-09,0.0,7,0.0,4,679.0,5026
Edward River,2024-12,0.0,8,0.0,4,720.0,4990
Edward River,2025-03,0.0,8,0.0,5,652.0,4996
Edward River,2025-06,0.0,9,0.0,5,611.0,4993
Edward River,2025-09,0.0,10,0.0,7,555.0,4995
Edward River,2025-12,0.0,10,0.0,6,565.0,4949
Edward River,2026-03,0.0,9,0.0,7,553.0,4958
Edward River,2026-06,0.0,14,0.0,9,528.0,4967
Edward River,2026-08,0.0,15,0.0,9,528.0,4966
Eurobodalla,2022-09,14.0,38,0.0,2,8327.0,16310
Eurobodalla,2022-12,14.0,42,0.0,2,8397.0,16323
Eurobodalla,2023-03,15.0,57,0.0,3,8342.0,16342
Eurobodalla,2023-06,15.0,69,0.0,4,8157.0,16941
Eurobodalla,2023-09,19.0,74,0.0,5,8158.0,16957
Eurobodalla,2023-12,33.0,82,0.0,7,8265.0,17025
Eurobodalla,2024-03,29.0,93,0.0,11,8259.0,17039
Eurobodalla,2024-06,28.0,98,0.0,12,8257.0,16996
Eurobodalla,2024-09,27.0,101,0.0,17,8229.0,17007
Eurobodalla,2024-12,34.0,106,0.0,20,8341.0,17042
Eurobodalla,2025-03,28.0,117,7.0,26,8446.0,17075
Eurobodalla,2025-06,21.0,130,7.0,29,8375.0,17083
Eurobodalla,2025-09,22.0,143,7.0,34,8383.0,17109
Eurobodalla,2025-12,29.0,155,14.0,36,8587.0,17105
Eurobodalla,2026-03,41.0,169,15.0,37,8666.0,17099
Eurobodalla,2026-06,100.0,196,15.0,50,8550.0,17093
Eurobodalla,2026-08,141.0,208,22.0,57,8579.0,17124
Fairfield,2022-09,94.0,46,0.0,2,84660.0,25294
Fairfield,2022-12,117.0,56,0.0,5,85847.0,25399
Fairfield,2023-03,195.0,64,0.0,7,85940.0,25578
Fairfield,2023-06,296.0,80,0.0,7,86184.0,25687
Fairfield,2023-09,378.0,90,0.0,15,87225.0,25679
Fairfield,2023-12,425.0,107,7.0,16,88188.0,25572
Fairfield,2024-03,504.0,120,7.0,21,88270.0,25864
Fairfield,2024-06,556.0,137,7.0,30,88870.0,25963
Fairfield,2024-09,579.0,145,23.0,34,89218.0,25956
Fairfield,2024-12,608.0,159,38.0,40,89620.0,25978
Fairfield,2025-03,615.0,178,43.0,58,89599.0,25953
Fairfield,2025-06,707.0,190,90.0,65,89614.0,25818
Fairfield,2025-09,775.0,208,114.0,75,90173.0,25881
Fairfield,2025-12,867.0,223,156.0,84,90789.0,25825
Fairfield,2026-03,901.0,247,184.0,103,90236.0,25772
Fairfield,2026-06,1135.0,272,272.0,136,90279.0,25796
Fairfield,2026-08,1271.0,290,293.0,155,90246.0,25778
Federation,2022-09,0.0,4,0.0,1,435.0,6571
Federation,2022-12,0.0,4,0.0,1,434.0,6583
Federation,2023-03,0.0,6,0.0,1,446.0,6578
Federation,2023-06,0.0,6,0.0,2,458.0,6588
Federation,2023-09,0.0,9,0.0,2,473.0,6569
Federation,2023-12,0.0,10,0.0,3,536.0,6574
Federation,2024-03,0.0,13,0.0,3,537.0,6586
Federation,2024-06,0.0,14,0.0,2,495.0,6612
Federation,2024-09,0.0,15,0.0,4,521.0,6612
Federation,2024-12,0.0,15,0.0,6,484.0,6606
Federation,2025-03,0.0,15,0.0,6,503.0,6566
Federation,2025-06,0.0,18,0.0,7,510.0,6562
Federation,2025-09,0.0,21,0.0,8,475.0,6624
Federation,2025-12,0.0,23,0.0,9,493.0,6668
Federation,2026-03,0.0,26,0.0,12,520.0,6653
Federation,2026-06,0.0,40,0.0,16,463.0,6659
Federation,2026-08,0.0,44,0.0,24,486.0,6627
Forbes,2022-09,0.0,1,0.0,0,1125.0,5223
Forbes,2022-12,0.0,3,0.0,1,1080.0,5209
Forbes,2023-03,0.0,4,0.0,1,1115.0,5239
Forbes,2023-06,0.0,4,0.0,2,1013.0,5417
Forbes,2023-09,0.0,3,0.0,2,988.0,5433
Forbes,2023-12,0.0,4,0.0,2,1035.0,5438
Forbes,2024-03,0.0,6,0.0,3,1033.0,5459
Forbes,2024-06,0.0,7,0.0,5,1060.0,5458
Forbes,2024-09,0.0,8,0.0,6,1067.0,5516
Forbes,2024-12,0.0,9,0.0,7,1104.0,5552
Forbes,2025-03,0.0,9,0.0,7,1117.0,5522
Forbes,2025-06,0.0,11,0.0,9,1112.0,5527
Forbes,2025-09,0.0,10,0.0,10,1153.0,5538
Forbes,2025-12,0.0,11,0.0,11,1141.0,5542
Forbes,2026-03,0.0,12,0.0,11,1152.0,5548
Forbes,2026-06,0.0,16,0.0,12,1177.0,5528
Forbes,2026-08,0.0,15,0.0,15,1182.0,5535
Georges River,2022-09,196.0,83,0.0,3,50974.0,24799
Georges River,2022-12,245.0,87,0.0,4,51459.0,24775
Georges River,2023-03,348.0,108,0.0,11,51412.0,24952
Georges River,2023-06,474.0,129,0.0,14,50776.0,25002
Georges River,2023-09,600.0,145,0.0,28,51390.0,24895
Georges River,2023-12,665.0,165,0.0,33,51865.0,24921
Georges River,2024-03,800.0,192,0.0,40,52052.0,25037
Georges River,2024-06,897.0,207,6.0,54,52155.0,25095
Georges River,2024-09,945.0,224,35.0,66,52491.0,25116
Georges River,2024-12,1017.0,254,66.0,68,53014.0,24990
Georges River,2025-03,1021.0,281,85.0,87,53075.0,25202
Georges River,2025-06,1130.0,297,151.0,104,52946.0,25173
Georges River,2025-09,1255.0,312,189.0,119,53327.0,25078
Georges River,2025-12,1367.0,336,247.0,129,53345.0,25081
Georges River,2026-03,1457.0,394,287.0,144,53152.0,25251
Georges River,2026-06,1797.0,418,358.0,180,52868.0,25287
Georges River,2026-08,1999.0,437,420.0,198,52750.0,25292
Gilgandra,2022-09,0.0,1,0.0,0,292.0,2851
Gilgandra,2022-12,0.0,1,0.0,0,289.0,2866
Gilgandra,2023-03,0.0,1,0.0,0,292.0,2918
Gilgandra,2023-06,0.0,1,0.0,0,275.0,2934
Gilgandra,2023-09,0.0,1,0.0,0,282.0,2966
Gilgandra,2023-12,0.0,1,0.0,0,247.0,2949
Gilgandra,2024-03,0.0,1,0.0,0,264.0,2980
Gilgandra,2024-06,0.0,1,0.0,0,273.0,2990
Gilgandra,2024-09,0.0,1,0.0,0,278.0,3044
Gilgandra,2024-12,0.0,1,0.0,0,276.0,3005
Gilgandra,2025-03,0.0,2,0.0,0,276.0,3014
Gilgandra,2025-06,0.0,2,0.0,1,267.0,3025
Gilgandra,2025-09,0.0,4,0.0,2,264.0,3093
Gilgandra,2025-12,0.0,4,0.0,2,244.0,3087
Gilgandra,2026-03,0.0,6,0.0,2,235.0,3053
Gilgandra,2026-06,0.0,8,0.0,2,234.0,3038
Gilgandra,2026-08,0.0,9,0.0,3,197.0,3067
Glen Innes Severn,2022-09,0.0,3,0.0,0,408.0,5260
Glen Innes Severn,2022-12,0.0,3,0.0,0,418.0,5272
Glen Innes Severn,2023-03,0.0,3,0.0,0,430.0,5302
Glen Innes Severn,2023-06,0.0,3,0.0,0,423.0,5266
Glen Innes Severn,2023-09,0.0,6,0.0,0,416.0,5225
Glen Innes Severn,2023-12,0.0,7,0.0,0,424.0,5228
Glen Innes Severn,2024-03,0.0,7,0.0,0,405.0,5278
Glen Innes Severn,2024-06,0.0,7,0.0,1,410.0,5240
Glen Innes Severn,2024-09,0.0,7,0.0,2,380.0,5280
Glen Innes Severn,2024-12,0.0,7,0.0,2,363.0,5317
Glen Innes Severn,2025-03,0.0,7,0.0,4,357.0,5294
Glen Innes Severn,2025-06,0.0,7,0.0,4,365.0,5325
Glen Innes Severn,2025-09,0.0,8,0.0,5,360.0,5358
Glen Innes Severn,2025-12,0.0,10,0.0,5,375.0,5375
Glen Innes Severn,2026-03,0.0,12,0.0,6,354.0,5390
Glen Innes Severn,2026-06,0.0,16,0.0,5,363.0,5382
Glen Innes Severn,2026-08,0.0,18,0.0,7,376.0,5417
Goulburn Mulwaree,2022-09,0.0,30,0.0,0,5969.0,13400
Goulburn Mulwaree,2022-12,6.0,34,0.0,1,6102.0,13404
Goulburn Mulwaree,2023-03,13.0,43,0.0,2,6054.0,13543
Goulburn Mulwaree,2023-06,14.0,45,0.0,4,5896.0,13455
Goulburn Mulwaree,2023-09,13.0,52,0.0,5,6083.0,13533
Goulburn Mulwaree,2023-12,20.0,57,0.0,7,6276.0,13573
Goulburn Mulwaree,2024-03,21.0,64,0.0,9,6295.0,13593
Goulburn Mulwaree,2024-06,19.0,71,0.0,12,6224.0,13723
Goulburn Mulwaree,2024-09,19.0,70,0.0,15,6396.0,13733
Goulburn Mulwaree,2024-12,28.0,75,0.0,19,6569.0,13729
Goulburn Mulwaree,2025-03,28.0,85,0.0,25,6468.0,13815
Goulburn Mulwaree,2025-06,28.0,99,0.0,33,6419.0,13826
Goulburn Mulwaree,2025-09,34.0,104,0.0,37,6495.0,13910
Goulburn Mulwaree,2025-12,34.0,113,6.0,45,6613.0,13901
Goulburn Mulwaree,2026-03,34.0,124,12.0,48,6590.0,13963
Goulburn Mulwaree,2026-06,42.0,146,13.0,57,6565.0,13926
Goulburn Mulwaree,2026-08,52.0,163,13.0,70,6598.0,13920
Greater Hume Shire,2022-09,0.0,8,0.0,0,538.0,7315
Greater Hume Shire,2022-12,0.0,11,0.0,0,545.0,7326
Greater Hume Shire,2023-03,0.0,15,0.0,0,553.0,7355
Greater Hume Shire,2023-06,0.0,20,0.0,0,564.0,7403
Greater Hume Shire,2023-09,0.0,27,0.0,0,547.0,7388
Greater Hume Shire,2023-12,0.0,30,0.0,1,585.0,7389
Greater Hume Shire,2024-03,0.0,31,0.0,2,582.0,7424
Greater Hume Shire,2024-06,0.0,34,0.0,3,606.0,7450
Greater Hume Shire,2024-09,0.0,35,0.0,6,602.0,7439
Greater Hume Shire,2024-12,0.0,34,0.0,7,611.0,7465
Greater Hume Shire,2025-03,0.0,36,0.0,9,579.0,7524
Greater Hume Shire,2025-06,0.0,41,0.0,10,566.0,7560
Greater Hume Shire,2025-09,0.0,42,0.0,11,586.0,7595
Greater Hume Shire,2025-12,0.0,44,0.0,13,598.0,7655
Greater Hume Shire,2026-03,0.0,50,0.0,17,589.0,7628
Greater Hume Shire,2026-06,0.0,62,0.0,25,576.0,7656
Greater Hume Shire,2026-08,0.0,64,0.0,30,578.0,7705
Griffith,2022-09,0.0,5,0.0,0,6326.0,10174
Griffith,2022-12,0.0,6,0.0,1,6312.0,10175
Griffith,2023-03,0.0,7,0.0,1,6276.0,10223
Griffith,2023-06,0.0,9,0.0,2,6224.0,10342
Griffith,2023-09,0.0,10,0.0,3,6293.0,10375
Griffith,2023-12,0.0,12,0.0,6,6383.0,10407
Griffith,2024-03,0.0,16,0.0,8,6460.0,10451
Griffith,2024-06,0.0,20,0.0,8,6347.0,10467
Griffith,2024-09,0.0,20,0.0,9,6417.0,10495
Griffith,2024-12,0.0,22,0.0,13,6503.0,10554
Griffith,2025-03,0.0,24,0.0,16,6543.0,10600
Griffith,2025-06,0.0,26,0.0,16,6441.0,10615
Griffith,2025-09,0.0,33,0.0,18,6479.0,10679
Griffith,2025-12,0.0,34,0.0,22,6488.0,10692
Griffith,2026-03,0.0,40,0.0,23,6412.0,10775
Griffith,2026-06,0.0,46,0.0,34,6391.0,10764
Griffith,2026-08,0.0,50,0.0,36,6421.0,10802
Gunnedah,2022-09,0.0,3,0.0,0,1888.0,6570
Gunnedah,2022-12,0.0,3,0.0,0,1960.0,6636
Gunnedah,2023-03,0.0,3,0.0,0,1936.0,6691
Gunnedah,2023-06,0.0,4,0.0,0,1977.0,6684
Gunnedah,2023-09,0.0,5,0.0,1,2028.0,6690
Gunnedah,2023-12,0.0,10,0.0,1,2165.0,6706
Gunnedah,2024-03,0.0,9,0.0,1,2160.0,6783
Gunnedah,2024-06,0.0,11,0.0,2,2159.0,6846
Gunnedah,2024-09,0.0,13,0.0,2,2154.0,6796
Gunnedah,2024-12,0.0,12,0.0,3,2161.0,6852
Gunnedah,2025-03,0.0,12,0.0,7,2119.0,6894
Gunnedah,2025-06,0.0,12,0.0,9,2125.0,6882
Gunnedah,2025-09,0.0,15,0.0,12,2154.0,6933
Gunnedah,2025-12,0.0,15,0.0,13,2118.0,6923
Gunnedah,2026-03,0.0,18,0.0,12,2148.0,6898
Gunnedah,2026-06,0.0,20,0.0,18,2062.0,6911
Gunnedah,2026-08,0.0,25,0.0,19,2081.0,6956
Gwydir,2022-09,0.0,1,0.0,0,217.0,4639
Gwydir,2022-12,0.0,1,0.0,0,217.0,4666
Gwydir,2023-03,0.0,1,0.0,0,219.0,4680
Gwydir,2023-06,0.0,2,0.0,1,203.0,7730
Gwydir,2023-09,0.0,2,0.0,1,184.0,7710
Gwydir,2023-12,0.0,3,0.0,3,219.0,7713
Gwydir,2024-03,0.0,5,0.0,4,195.0,7735
Gwydir,2024-06,0.0,4,0.0,4,210.0,7709
Gwydir,2024-09,0.0,5,0.0,4,228.0,7770
Gwydir,2024-12,0.0,7,0.0,5,219.0,7765
Gwydir,2025-03,0.0,6,0.0,4,230.0,7765
Gwydir,2025-06,0.0,7,0.0,3,212.0,7747
Gwydir,2025-09,0.0,9,0.0,6,200.0,7731
Gwydir,2025-12,0.0,9,0.0,6,193.0,7744
Gwydir,2026-03,0.0,6,0.0,7,198.0,7730
Gwydir,2026-06,0.0,12,0.0,9,201.0,7659
Gwydir,2026-08,0.0,12,0.0,10,194.0,7690
Hawkesbury,2022-09,7.0,43,0.0,1,21674.0,20678
Hawkesbury,2022-12,9.0,47,0.0,4,21905.0,20623
Hawkesbury,2023-03,16.0,55,0.0,5,21880.0,20719
Hawkesbury,2023-06,41.0,65,0.0,7,21938.0,20712
Hawkesbury,2023-09,64.0,80,0.0,14,22115.0,20788
Hawkesbury,2023-12,65.0,86,0.0,14,22459.0,20743
Hawkesbury,2024-03,91.0,103,0.0,17,22624.0,20883
Hawkesbury,2024-06,99.0,114,0.0,19,22655.0,20827
Hawkesbury,2024-09,105.0,122,6.0,23,23083.0,20849
Hawkesbury,2024-12,113.0,140,7.0,23,23559.0,20827
Hawkesbury,2025-03,132.0,151,8.0,36,23676.0,20900
Hawkesbury,2025-06,139.0,172,8.0,36,23613.0,20835
Hawkesbury,2025-09,168.0,183,8.0,48,23692.0,20867
Hawkesbury,2025-12,180.0,193,8.0,54,23981.0,20777
Hawkesbury,2026-03,187.0,217,8.0,67,23924.0,20831
Hawkesbury,2026-06,268.0,250,26.0,97,23958.0,20834
Hawkesbury,2026-08,327.0,258,39.0,110,24033.0,20875
Hay,2022-09,0.0,0,0.0,1,62.0,1974
Hay,2022-12,0.0,0,0.0,1,66.0,1966
Hay,2023-03,0.0,0,0.0,1,66.0,1978
Hay,2023-06,0.0,0,0.0,1,74.0,2005
Hay,2023-09,0.0,0,0.0,1,73.0,2032
Hay,2023-12,0.0,0,0.0,0,78.0,2044
Hay,2024-03,0.0,0,0.0,0,82.0,2025
Hay,2024-06,0.0,0,0.0,0,78.0,2039
Hay,2024-09,0.0,0,0.0,0,79.0,2055
