postcode,vehicles,bev,hybrid,recent_vehicles,recent_bev,quarter
3585,13011,15,154,739,5,2025Q1
3585,13032,17,160,879,7,2025Q2
3585,12946,22,166,1050,12,2025Q3
3585,13033,22,182,1169,13,2025Q4
3585,13064,28,191,641,14,2026Q1
3585,13102,33,207,818,18,2026Q2
3586,929,0,7,46,0,2023Q2
3586,926,0,8,50,0,2023Q3
3586,934,0,8,59,0,2023Q4
3586,941,0,8,31,0,2024Q1
3586,949,0,8,35,0,2024Q2
3586,954,1,7,47,0,2024Q3
3586,1090,1,6,55,0,2024Q4
3586,1074,1,5,20,0,2025Q1
3586,1086,1,5,28,0,2025Q2
3586,1090,1,6,34,0,2025Q3
3586,1105,1,6,45,0,2025Q4
3586,1101,1,6,29,0,2026Q1
3586,1098,1,7,33,0,2026Q2
3588,376,0,9,16,0,2023Q2
3588,379,0,9,18,0,2023Q3
3588,376,0,8,20,0,2023Q4
3588,376,0,8,12,0,2024Q1
3588,379,0,9,16,0,2024Q2
3588,397,0,10,18,0,2024Q3
3588,400,0,11,16,0,2024Q4
3588,404,0,11,6,0,2025Q1
3588,401,0,10,8,0,2025Q2
3588,396,0,9,10,0,2025Q3
3588,395,0,9,12,0,2025Q4
3588,403,0,8,9,0,2026Q1
3588,401,0,11,14,0,2026Q2
3589,630,0,9,22,0,2023Q2
3589,632,0,8,27,0,2023Q3
3589,642,0,9,33,0,2023Q4
3589,643,0,7,16,0,2024Q1
3589,651,1,6,29,1,2024Q2
3589,662,1,6,48,1,2024Q3
3589,687,1,5,59,1,2024Q4
3589,694,1,5,26,0,2025Q1
3589,693,2,6,35,1,2025Q2
3589,688,2,6,46,1,2025Q3
3589,688,2,6,45,1,2025Q4
3589,682,2,6,22,1,2026Q1
3589,687,2,6,23,1,2026Q2
3594,781,0,9,25,0,2023Q2
3594,775,0,10,36,0,2023Q3
3594,785,0,10,37,0,2023Q4
3594,804,0,10,19,0,2024Q1
3594,804,0,9,26,0,2024Q2
3594,796,0,9,31,0,2024Q3
3594,796,0,8,35,0,2024Q4
3594,800,0,7,19,0,2025Q1
3594,808,0,5,26,0,2025Q2
3594,793,0,5,30,0,2025Q3
3594,816,0,5,35,0,2025Q4
3594,805,0,6,16,0,2026Q1
3594,804,0,5,19,0,2026Q2
3595,694,1,20,20,0,2023Q2
3595,697,1,20,23,0,2023Q3
3595,704,1,20,25,0,2023Q4
3595,716,1,19,13,0,2024Q1
3595,727,1,17,18,0,2024Q2
3595,722,1,17,19,0,2024Q3
3595,737,1,19,25,0,2024Q4
3595,725,1,17,15,0,2025Q1
3595,738,1,14,23,0,2025Q2
3595,741,1,13,26,0,2025Q3
3595,736,1,13,27,0,2025Q4
3595,749,1,12,14,0,2026Q1
3595,755,1,12,19,0,2026Q2
3597,1037,0,7,45,0,2023Q2
3597,1032,0,7,51,0,2023Q3
3597,1039,0,7,59,0,2023Q4
3597,1067,0,7,34,0,2024Q1
3597,1067,0,8,44,0,2024Q2
3597,1062,0,8,50,0,2024Q3
3597,1074,0,8,59,0,2024Q4
3597,1052,0,8,29,0,2025Q1
3597,1047,0,7,41,0,2025Q2
3597,1058,0,6,48,0,2025Q3
3597,1066,0,4,54,0,2025Q4
3597,1061,0,4,27,0,2026Q1
3597,1050,0,4,37,0,2026Q2
3608,3564,7,67,192,2,2023Q2
3608,3626,8,69,238,3,2023Q3
3608,3642,9,67,292,5,2023Q4
3608,3684,10,69,177,6,2024Q1
3608,3719,11,70,221,7,2024Q2
3608,3699,13,65,261,9,2024Q3
3608,3776,13,69,313,9,2024Q4
3608,3801,14,66,156,5,2025Q1
3608,3822,15,63,200,6,2025Q2
3608,3819,15,66,223,6,2025Q3
3608,3850,15,73,251,6,2025Q4
3608,3898,17,76,131,2,2026Q1
3608,3957,24,82,174,9,2026Q2
3610,1902,0,60,58,0,2023Q2
3610,1930,2,57,76,1,2023Q3
3610,1941,3,60,86,1,2023Q4
3610,1956,3,59,64,1,2024Q1
3610,1963,3,62,79,1,2024Q2
3610,1965,3,63,90,1,2024Q3
3610,1943,3,59,114,1,2024Q4
3610,1966,4,57,64,1,2025Q1
3610,1956,5,60,79,1,2025Q2
3610,1975,6,61,92,2,2025Q3
3610,1984,6,61,101,2,2025Q4
3610,1987,6,60,59,1,2026Q1
3610,2009,7,61,74,2,2026Q2
3612,2267,4,78,95,3,2023Q2
3612,2296,4,82,108,3,2023Q3
3612,2332,4,79,134,3,2023Q4
3612,2354,4,86,66,1,2024Q1
3612,2381,4,83,80,1,2024Q2
3612,2377,4,81,96,1,2024Q3
3612,2383,4,79,107,1,2024Q4
3612,2404,6,76,47,1,2025Q1
3612,2390,6,71,68,1,2025Q2
3612,2391,7,68,83,2,2025Q3
3612,2396,6,67,108,2,2025Q4
3612,2406,7,67,72,3,2026Q1
3612,2407,7,65,84,3,2026Q2
3614,1063,1,21,59,0,2023Q2
3614,1066,1,21,72,0,2023Q3
3614,1056,1,20,84,0,2023Q4
3614,1063,1,19,57,0,2024Q1
3614,1076,1,25,73,0,2024Q2
3614,1090,1,22,87,0,2024Q3
3614,1107,2,20,98,1,2024Q4
3614,1098,2,17,57,1,2025Q1
3614,1098,2,17,69,1,2025Q2
3614,1093,2,19,82,1,2025Q3
3614,1099,3,19,86,1,2025Q4
3614,1094,3,19,36,0,2026Q1
3614,1108,5,20,44,2,2026Q2
3616,6515,9,95,413,6,2023Q2
3616,6599,9,104,497,6,2023Q3
3616,6581,11,102,579,7,2023Q4
3616,6638,15,101,345,7,2024Q1
3616,6657,17,101,433,9,2024Q2
3616,6603,19,101,492,10,2024Q3
3616,6558,20,104,564,11,2024Q4
3616,6509,22,103,299,5,2025Q1
3616,6508,22,111,406,5,2025Q2
3616,6560,27,115,512,9,2025Q3
3616,6595,31,127,585,14,2025Q4
3616,6626,35,134,334,13,2026Q1
3616,6622,37,135,417,17,2026Q2
3618,801,2,16,38,1,2023Q2
3618,808,2,14,42,1,2023Q3
3618,815,2,14,51,1,2023Q4
3618,832,2,16,34,0,2024Q1
3618,833,2,17,44,0,2024Q2
3618,854,2,17,50,0,2024Q3
3618,872,2,18,56,0,2024Q4
3618,862,2,18,27,0,2025Q1
3618,862,2,16,36,0,2025Q2
3618,859,1,13,41,0,2025Q3
3618,864,1,13,47,0,2025Q4
3618,859,1,15,26,0,2026Q1
3618,864,3,13,34,2,2026Q2
3620,8816,7,155,491,3,2023Q2
3620,8848,8,158,584,4,2023Q3
3620,8870,11,158,682,7,2023Q4
3620,8900,12,162,410,7,2024Q1
3620,8942,14,170,536,9,2024Q2
3620,8978,16,176,635,12,2024Q3
3620,9055,17,186,723,12,2024Q4
3620,9130,18,193,397,2,2025Q1
3620,9143,20,203,488,4,2025Q2
3620,9208,23,209,576,7,2025Q3
3620,9194,28,214,661,11,2025Q4
3620,9258,30,222,363,12,2026Q1
3620,9268,36,233,446,18,2026Q2
3621,2751,0,59,120,0,2023Q2
3621,2797,0,57,157,0,2023Q3
3621,2783,0,56,178,0,2023Q4
3621,2806,0,53,112,0,2024Q1
3621,2819,0,52,135,0,2024Q2
3621,2863,0,50,153,0,2024Q3
3621,2882,0,51,176,0,2024Q4
3621,2888,0,53,83,0,2025Q1
3621,2881,0,52,108,0,2025Q2
3621,2879,1,54,139,0,2025Q3
3621,2918,1,54,161,0,2025Q4
3621,2921,3,56,103,2,2026Q1
3621,2933,4,59,139,2,2026Q2
3622,735,1,6,29,0,2023Q2
3622,747,1,6,38,0,2023Q3
3622,738,1,5,45,0,2023Q4
3622,741,1,5,25,0,2024Q1
3622,737,1,6,29,0,2024Q2
3622,731,1,5,33,0,2024Q3
3622,734,1,5,36,0,2024Q4
3622,731,1,5,16,0,2025Q1
3622,737,1,4,20,0,2025Q2
3622,726,1,4,27,0,2025Q3
3622,725,1,4,37,0,2025Q4
3622,726,1,6,26,0,2026Q1
3622,729,1,6,30,0,2026Q2
3623,1179,1,23,48,0,2023Q2
3623,1180,1,22,60,0,2023Q3
3623,1179,1,22,71,0,2023Q4
3623,1183,1,19,41,0,2024Q1
3623,1185,1,19,52,0,2024Q2
3623,1191,1,20,63,0,2024Q3
3623,1191,1,20,70,0,2024Q4
3623,1185,1,23,23,0,2025Q1
3623,1175,1,21,30,0,2025Q2
3623,1187,1,21,36,0,2025Q3
3623,1190,1,21,45,0,2025Q4
3623,1188,2,23,34,1,2026Q1
3623,1196,3,25,42,2,2026Q2
3624,713,0,14,32,0,2023Q2
3624,718,0,13,38,0,2023Q3
3624,720,0,13,40,0,2023Q4
3624,711,0,14,18,0,2024Q1
3624,719,1,15,21,1,2024Q2
3624,721,1,15,23,1,2024Q3
3624,714,1,15,27,1,2024Q4
3624,715,1,13,14,0,2025Q1
3624,722,1,13,18,0,2025Q2
3624,731,1,15,26,0,2025Q3
3624,725,1,15,32,0,2025Q4
3624,725,1,13,19,0,2026Q1
3624,721,1,12,32,0,2026Q2
3629,9051,8,153,425,6,2023Q2
3629,9123,9,149,539,7,2023Q3
3629,9166,10,141,651,8,2023Q4
3629,9203,11,142,395,5,2024Q1
3629,9256,11,138,489,5,2024Q2
3629,9318,16,136,572,9,2024Q3
3629,9363,19,138,689,12,2024Q4
3629,9442,20,151,379,8,2025Q1
3629,9518,20,154,481,8,2025Q2
3629,9508,22,156,554,8,2025Q3
3629,9543,22,158,635,9,2025Q4
3629,9494,27,166,333,6,2026Q1
3629,9480,39,176,414,17,2026Q2
3630,31058,65,486,2425,38,2023Q2
3630,31293,82,503,2891,52,2023Q3
3630,31269,97,514,3455,71,2023Q4
3630,31373,112,528,2140,58,2024Q1
3630,31447,118,552,2641,63,2024Q2
3630,31561,117,588,3038,63,2024Q3
3630,31536,118,626,3432,68,2024Q4
3630,32107,116,669,2002,26,2025Q1
3630,32259,137,747,2472,42,2025Q2
3630,32267,144,814,2936,47,2025Q3
3630,32316,157,877,3403,57,2025Q4
3630,32358,162,919,2009,42,2026Q1
3630,32469,190,988,2457,70,2026Q2
3631,15428,32,205,1328,25,2023Q2
3631,15707,36,215,1663,30,2023Q3
3631,15841,44,225,1918,38,2023Q4
3631,16067,60,236,1132,35,2024Q1
3631,16237,63,252,1370,38,2024Q2
3631,16303,60,263,1575,40,2024Q3
3631,16411,69,276,1821,48,2024Q4
3631,16074,74,298,827,20,2025Q1
3631,16260,79,321,1095,25,2025Q2
3631,16301,81,335,1309,33,2025Q3
3631,16415,90,377,1527,44,2025Q4
3631,16518,98,411,890,32,2026Q1
3631,16824,122,454,1156,54,2026Q2
3633,790,1,9,44,1,2023Q2
3633,792,2,9,57,2,2023Q3
3633,808,3,8,65,3,2023Q4
3633,808,3,8,39,2,2024Q1
3633,812,3,7,51,2,2024Q2
3633,805,3,7,55,2,2024Q3
3633,805,3,7,62,2,2024Q4
3633,809,3,8,28,0,2025Q1
3633,802,3,9,36,0,2025Q2
3633,778,3,9,40,0,2025Q3
3633,784,4,9,45,1,2025Q4
3633,788,5,10,24,1,2026Q1
3633,784,6,8,33,2,2026Q2
3634,2433,4,44,121,3,2023Q2
3634,2442,4,41,143,3,2023Q3
3634,2459,4,38,171,3,2023Q4
3634,2462,4,38,99,2,2024Q1
3634,2506,4,43,140,2,2024Q2
3634,2510,5,42,168,3,2024Q3
3634,2503,6,44,192,4,2024Q4
3634,2513,6,42,118,2,2025Q1
3634,2511,8,42,135,4,2025Q2
3634,2543,7,48,160,4,2025Q3
3634,2556,7,47,185,4,2025Q4
3634,2575,8,48,96,2,2026Q1
3634,2595,9,50,110,2,2026Q2
3635,756,0,16,22,0,2023Q2
3635,775,0,17,24,0,2023Q3
3635,771,0,17,34,0,2023Q4
3635,779,0,17,21,0,2024Q1
3635,788,0,16,33,0,2024Q2
3635,791,0,15,40,0,2024Q3
3635,810,0,15,47,0,2024Q4
3635,802,0,12,25,0,2025Q1
3635,789,0,12,32,0,2025Q2
3635,793,0,12,35,0,2025Q3
3635,803,0,12,39,0,2025Q4
3635,795,1,12,16,0,2026Q1
3635,787,2,12,19,1,2026Q2
3636,6033,8,94,289,4,2023Q2
3636,6100,9,94,360,5,2023Q3
3636,6090,9,92,413,5,2023Q4
3636,6152,8,93,244,3,2024Q1
3636,6167,9,90,308,4,2024Q2
3636,6200,9,93,362,4,2024Q3
3636,6262,8,91,424,4,2024Q4
3636,6299,9,89,201,1,2025Q1
3636,6329,10,85,248,1,2025Q2
3636,6327,11,87,308,2,2025Q3
3636,6328,11,90,358,2,2025Q4
3636,6328,12,96,188,2,2026Q1
3636,6377,18,97,250,7,2026Q2
3637,832,1,10,45,0,2023Q2
3637,830,1,11,54,0,2023Q3
3637,827,1,13,59,0,2023Q4
3637,830,1,12,27,0,2024Q1
3637,836,1,13,37,0,2024Q2
3637,848,1,13,42,0,2024Q3
3637,857,1,15,49,0,2024Q4
3637,852,1,14,20,0,2025Q1
3637,860,1,13,32,0,2025Q2
3637,857,1,12,36,0,2025Q3
3637,868,2,12,46,0,2025Q4
3637,871,2,12,24,0,2026Q1
3637,876,1,13,31,0,2026Q2
3638,2715,7,43,153,2,2023Q2
3638,2746,7,45,187,2,2023Q3
3638,2771,7,44,225,2,2023Q4
3638,2788,7,41,145,2,2024Q1
3638,2821,7,41,175,2,2024Q2
3638,2830,7,38,206,2,2024Q3
3638,2838,9,39,242,3,2024Q4
3638,2841,10,41,117,2,2025Q1
3638,2845,10,44,155,2,2025Q2
3638,2853,11,48,178,3,2025Q3
3638,2845,10,51,189,2,2025Q4
3638,2845,10,55,95,0,2026Q1
3638,2859,13,58,117,2,2026Q2
3639,872,0,13,38,0,2023Q2
3639,870,0,13,42,0,2023Q3
3639,871,0,13,46,0,2023Q4
3639,878,0,13,31,0,2024Q1
3639,872,0,12,37,0,2024Q2
3639,876,0,12,45,0,2024Q3
3639,887,0,10,51,0,2024Q4
3639,901,0,9,24,0,2025Q1
3639,918,0,10,35,0,2025Q2
3639,919,0,11,41,0,2025Q3
3639,943,0,13,48,0,2025Q4
3639,960,0,12,31,0,2026Q1
3639,958,0,13,35,0,2026Q2
3640,1449,1,26,76,0,2023Q2
3640,1466,1,27,93,0,2023Q3
3640,1489,1,27,108,0,2023Q4
3640,1502,1,27,51,0,2024Q1
3640,1508,1,27,68,0,2024Q2
3640,1523,1,28,81,0,2024Q3
3640,1547,1,30,90,0,2024Q4
3640,1588,1,29,71,0,2025Q1
3640,1576,1,31,88,0,2025Q2
3640,1582,2,33,101,1,2025Q3
3640,1604,3,29,119,2,2025Q4
3640,1611,3,29,55,3,2026Q1
3640,1608,5,31,65,4,2026Q2
3641,1662,0,36,96,0,2023Q2
3641,1670,0,37,110,0,2023Q3
3641,1675,0,38,130,0,2023Q4
3641,1681,0,37,58,0,2024Q1
3641,1703,1,37,72,0,2024Q2
3641,1705,1,38,89,0,2024Q3
3641,1701,1,37,98,0,2024Q4
3641,1686,1,35,50,0,2025Q1
3641,1669,1,36,54,0,2025Q2
3641,1708,2,38,72,0,2025Q3
3641,1716,2,41,87,0,2025Q4
3641,1708,2,40,50,0,2026Q1
3641,1717,2,40,65,0,2026Q2
3644,9889,8,151,569,2,2023Q2
3644,9976,11,149,713,3,2023Q3
3644,9978,11,147,841,4,2023Q4
3644,10086,16,147,539,8,2024Q1
3644,10184,15,155,667,8,2024Q2
3644,10276,15,162,763,8,2024Q3
3644,10334,15,169,865,8,2024Q4
3644,10466,16,171,417,3,2025Q1
3644,10494,18,168,567,5,2025Q2
3644,10543,19,180,663,6,2025Q3
3644,10620,18,188,777,7,2025Q4
3644,10655,21,196,471,8,2026Q1
3644,10714,36,204,598,21,2026Q2
3646,897,0,16,52,0,2023Q2
3646,896,0,16,55,0,2023Q3
3646,911,1,17,69,1,2023Q4
3646,916,1,18,37,1,2024Q1
3646,912,1,15,42,1,2024Q2
3646,914,1,15,47,1,2024Q3
3646,921,1,16,54,1,2024Q4
3646,933,1,17,28,0,2025Q1
3646,953,1,15,40,0,2025Q2
3646,940,1,18,45,0,2025Q3
3646,958,2,18,52,1,2025Q4
3646,950,3,18,32,2,2026Q1
3646,949,3,21,44,2,2026Q2
3649,685,2,10,36,2,2023Q2
3649,689,2,11,44,2,2023Q3
3649,697,2,10,59,2,2023Q4
3649,715,3,10,34,0,2024Q1
3649,704,3,10,41,0,2024Q2
3649,697,3,9,43,0,2024Q3
3649,695,4,8,48,1,2024Q4
3649,686,4,9,16,1,2025Q1
3649,686,4,8,21,1,2025Q2
3649,693,3,8,24,1,2025Q3
3649,686,3,8,27,1,2025Q4
3649,695,3,9,19,0,2026Q1
3649,692,3,10,22,0,2026Q2
3658,6946,10,201,362,7,2023Q2
3658,6996,11,198,445,8,2023Q3
3658,7017,15,195,523,12,2023Q4
3658,7001,17,186,305,9,2024Q1
3658,7040,19,185,385,11,2024Q2
3658,7042,18,183,459,11,2024Q3
3658,7071,23,189,539,13,2024Q4
3658,7108,24,187,293,6,2025Q1
3658,7119,27,186,371,8,2025Q2
3658,7112,31,183,430,13,2025Q3
3658,7141,35,190,491,17,2025Q4
3658,7138,47,197,268,20,2026Q1
3658,7156,55,199,335,27,2026Q2
3659,1016,11,33,42,8,2023Q2
3659,1019,12,30,53,9,2023Q3
3659,1023,11,30,61,8,2023Q4
3659,1031,12,28,38,5,2024Q1
3659,1051,14,26,54,6,2024Q2
3659,1046,13,27,59,5,2024Q3
3659,1052,13,28,68,5,2024Q4
3659,1055,14,27,28,2,2025Q1
3659,1052,13,27,35,1,2025Q2
3659,1059,16,28,47,4,2025Q3
3659,1071,18,31,56,5,2025Q4
3659,1079,18,33,38,4,2026Q1
3659,1076,18,35,48,6,2026Q2
3660,8256,9,187,478,6,2023Q2
3660,8335,12,179,600,9,2023Q3
3660,8404,14,181,733,11,2023Q4
3660,8448,16,171,495,11,2024Q1
3660,8522,20,163,583,15,2024Q2
3660,8595,24,167,683,19,2024Q3
3660,8619,24,161,785,20,2024Q4
3660,8578,27,173,456,10,2025Q1
3660,8683,30,177,559,13,2025Q2
3660,8691,33,188,682,16,2025Q3
3660,8738,42,189,803,24,2025Q4
3660,8755,47,193,501,17,2026Q1
3660,8890,55,202,590,24,2026Q2
3662,506,0,4,46,0,2023Q2
3662,516,0,4,52,0,2023Q3
3662,497,0,5,59,0,2023Q4
3662,513,1,5,37,1,2024Q1
3662,516,3,5,54,3,2024Q2
3662,535,3,7,70,3,2024Q3
3662,550,5,10,91,4,2024Q4
3662,556,5,12,65,3,2025Q1
3662,568,5,14,66,3,2025Q2
3662,583,5,15,81,3,2025Q3
3662,591,4,14,92,2,2025Q4
3662,595,4,15,46,1,2026Q1
3662,595,5,15,52,2,2026Q2
3664,1357,6,29,74,5,2023Q2
3664,1355,7,27,90,6,2023Q3
3664,1373,9,27,107,8,2023Q4
3664,1395,8,28,74,5,2024Q1
3664,1406,9,25,93,6,2024Q2
3664,1422,10,23,109,7,2024Q3
3664,1435,13,24,128,9,2024Q4
3664,1425,13,26,70,3,2025Q1
3664,1431,14,26,84,4,2025Q2
3664,1449,15,28,97,6,2025Q3
3664,1439,15,24,112,7,2025Q4
3664,1447,15,27,53,4,2026Q1
3664,1448,18,30,74,7,2026Q2
3665,642,4,9,28,2,2023Q2
3665,648,4,9,33,2,2023Q3
3665,645,4,9,41,2,2023Q4
3665,647,4,9,22,1,2024Q1
3665,656,4,9,26,1,2024Q2
3665,655,4,7,27,1,2024Q3
3665,644,4,8,31,1,2024Q4
3665,658,4,10,20,0,2025Q1
3665,661,4,9,27,0,2025Q2
3665,668,4,8,35,0,2025Q3
3665,671,4,6,47,0,2025Q4
3665,675,4,7,25,0,2026Q1
3665,680,7,7,35,3,2026Q2
3666,6144,20,114,297,12,2023Q2
3666,6163,21,112,339,12,2023Q3
3666,6148,22,109,385,13,2023Q4
3666,6213,22,110,206,6,2024Q1
3666,6242,25,109,271,9,2024Q2
3666,6276,27,107,331,12,2024Q3
3666,6303,31,109,389,14,2024Q4
3666,6309,39,107,226,13,2025Q1
3666,6313,41,106,269,14,2025Q2
3666,6325,47,109,328,18,2025Q3
3666,6352,48,115,378,21,2025Q4
3666,6352,49,118,202,11,2026Q1
3666,6380,54,113,259,20,2026Q2
3669,1866,3,35,90,1,2023Q2
3669,1890,4,35,105,3,2023Q3
3669,1896,5,34,121,5,2023Q4
3669,1907,6,36,69,4,2024Q1
3669,1926,6,35,83,4,2024Q2
3669,1944,9,34,99,6,2024Q3
3669,1938,9,33,118,6,2024Q4
3669,1938,9,32,66,2,2025Q1
3669,1943,10,34,81,3,2025Q2
3669,1944,11,32,101,4,2025Q3
3669,1913,12,31,113,5,2025Q4
3669,1933,13,31,55,3,2026Q1
3669,1953,19,34,72,6,2026Q2
3670,845,0,16,45,0,2023Q2
3670,858,0,16,50,0,2023Q3
3670,859,1,16,54,1,2023Q4
3670,860,0,15,19,0,2024Q1
3670,866,0,14,25,0,2024Q2
3670,873,2,15,31,2,2024Q3
3670,859,2,15,36,2,2024Q4
3670,853,2,15,20,2,2025Q1
3670,862,2,17,25,2,2025Q2
3670,869,2,18,37,2,2025Q3
3670,865,2,19,42,2,2025Q4
3670,857,2,19,29,0,2026Q1
3670,876,3,20,36,0,2026Q2
3672,11267,25,249,575,18,2023Q2
3672,11437,27,265,717,20,2023Q3
3672,11450,26,260,816,19,2023Q4
3672,11522,27,261,515,9,2024Q1
3672,11613,31,265,656,13,2024Q2
3672,11552,33,267,774,17,2024Q3
3672,11550,39,271,887,21,2024Q4
3672,11590,41,289,492,12,2025Q1
3672,11651,46,296,626,18,2025Q2
3672,11720,45,301,756,19,2025Q3
3672,11791,50,303,865,25,2025Q4
3672,11845,55,311,476,13,2026Q1
3672,11879,67,324,574,24,2026Q2
3673,2638,6,42,145,2,2023Q2
3673,2676,6,40,180,3,2023Q3
3673,2633,8,42,205,5,2023Q4
3673,2658,8,39,103,2,2024Q1
3673,2673,9,39,131,3,2024Q2
3673,2678,11,41,144,5,2024Q3
3673,2684,12,39,174,5,2024Q4
3673,2702,12,37,88,2,2025Q1
3673,2698,13,36,105,3,2025Q2
3673,2668,13,36,125,3,2025Q3
3673,2682,14,36,141,3,2025Q4
3673,2699,16,39,68,2,2026Q1
3673,2694,19,40,88,4,2026Q2
3675,2354,5,40,95,2,2023Q2
3675,2365,5,40,113,3,2023Q3
3675,2366,5,40,133,3,2023Q4
3675,2387,5,40,77,2,2024Q1
3675,2400,6,40,91,3,2024Q2
3675,2439,6,40,116,3,2024Q3
3675,2449,5,43,134,3,2024Q4
3675,2451,5,42,75,1,2025Q1
3675,2473,7,41,92,3,2025Q2
3675,2474,7,40,116,3,2025Q3
3675,2507,8,41,133,4,2025Q4
3675,2520,12,43,61,7,2026Q1
3675,2527,13,45,79,9,2026Q2
3677,18011,27,262,1308,15,2023Q2
3677,18195,34,255,1642,20,2023Q3
3677,18203,43,253,1944,27,2023Q4
3677,18270,45,260,1286,22,2024Q1
3677,18459,52,264,1566,28,2024Q2
3677,18565,54,269,1823,29,2024Q3
3677,18621,55,275,2050,32,2024Q4
3677,18706,61,292,1151,19,2025Q1
3677,18788,65,296,1436,24,2025Q2
