state,lga_name,month,bev_exact,bev_supp,phev_exact,phev_supp,other_exact,other_supp
QLD,Isaac,2023-12,0,0,0,0,42,0
QLD,Isaac,2024-01,1,0,0,0,40,0
QLD,Isaac,2024-02,1,0,0,0,37,0
QLD,Isaac,2024-03,0,0,0,0,30,0
QLD,Isaac,2024-04,1,0,0,0,33,0
QLD,Isaac,2024-05,0,0,0,0,40,0
QLD,Isaac,2024-06,0,0,0,0,35,0
QLD,Isaac,2024-07,0,0,0,0,47,0
QLD,Isaac,2024-08,0,0,0,0,41,0
QLD,Isaac,2024-09,0,0,0,0,30,0
QLD,Isaac,2024-10,0,0,0,0,35,0
QLD,Isaac,2024-11,0,0,0,0,43,0
QLD,Isaac,2024-12,0,0,0,0,28,0
QLD,Isaac,2025-01,0,0,0,0,38,0
QLD,Isaac,2025-02,0,0,0,0,26,0
QLD,Isaac,2025-03,0,0,0,0,30,0
QLD,Isaac,2025-04,1,0,0,0,26,0
QLD,Isaac,2025-05,1,0,0,0,31,0
QLD,Isaac,2025-06,0,0,0,0,31,0
QLD,Isaac,2025-07,0,0,0,0,45,0
QLD,Isaac,2025-08,0,0,0,0,32,0
QLD,Isaac,2025-09,2,0,0,0,40,0
QLD,Isaac,2025-10,1,0,0,0,34,0
QLD,Isaac,2025-11,1,0,0,0,28,0
QLD,Isaac,2025-12,0,0,0,0,34,0
QLD,Isaac,2026-01,0,0,0,0,31,0
QLD,Isaac,2026-02,0,0,0,0,30,0
QLD,Isaac,2026-03,3,0,0,0,24,0
QLD,Isaac,2026-04,2,0,0,0,30,0
QLD,Isaac,2026-05,2,0,0,0,21,0
QLD,Isaac,2026-06,1,0,0,0,27,0
QLD,Isaac,2026-07,2,0,0,0,31,0
QLD,Isaac,2026-08,3,0,0,0,33,0
QLD,Kowanyama,2023-06,0,0,0,0,2,0
QLD,Kowanyama,2023-10,0,0,0,0,1,0
QLD,Kowanyama,2025-06,0,0,0,0,1,0
QLD,Kowanyama,2025-07,0,0,0,0,1,0
QLD,Livingstone,2023-01,3,0,0,0,60,0
QLD,Livingstone,2023-02,2,0,0,0,65,0
QLD,Livingstone,2023-03,6,0,0,0,74,0
QLD,Livingstone,2023-04,4,0,0,0,73,0
QLD,Livingstone,2023-05,1,0,0,0,74,0
QLD,Livingstone,2023-06,0,0,0,0,69,0
QLD,Livingstone,2023-07,2,0,0,0,64,0
QLD,Livingstone,2023-08,4,0,0,0,90,0
QLD,Livingstone,2023-09,1,0,0,0,83,0
QLD,Livingstone,2023-10,2,0,0,0,82,0
QLD,Livingstone,2023-11,4,0,0,0,82,0
QLD,Livingstone,2023-12,4,0,0,0,79,0
QLD,Livingstone,2024-01,6,0,0,0,85,0
QLD,Livingstone,2024-02,5,0,0,0,83,0
QLD,Livingstone,2024-03,7,0,0,0,97,0
QLD,Livingstone,2024-04,4,0,0,0,82,0
QLD,Livingstone,2024-05,6,0,0,0,86,0
QLD,Livingstone,2024-06,2,0,0,0,103,0
QLD,Livingstone,2024-07,7,0,0,0,82,0
QLD,Livingstone,2024-08,3,0,0,0,89,0
QLD,Livingstone,2024-09,4,0,0,0,104,0
QLD,Livingstone,2024-10,5,0,0,0,73,0
QLD,Livingstone,2024-11,1,0,0,0,80,0
QLD,Livingstone,2024-12,4,0,0,0,73,0
QLD,Livingstone,2025-01,2,0,0,0,82,0
QLD,Livingstone,2025-02,0,0,0,0,80,0
QLD,Livingstone,2025-03,3,0,0,0,83,0
QLD,Livingstone,2025-04,1,0,0,0,74,0
QLD,Livingstone,2025-05,2,0,0,0,97,0
QLD,Livingstone,2025-06,6,0,0,0,103,0
QLD,Livingstone,2025-07,6,0,0,0,82,0
QLD,Livingstone,2025-08,2,0,0,0,88,0
QLD,Livingstone,2025-09,5,0,0,0,74,0
QLD,Livingstone,2025-10,1,0,0,0,75,0
QLD,Livingstone,2025-11,6,0,0,0,73,0
QLD,Livingstone,2025-12,2,0,0,0,81,0
QLD,Livingstone,2026-01,5,0,0,0,73,0
QLD,Livingstone,2026-02,3,0,0,0,70,0
QLD,Livingstone,2026-03,11,0,0,0,59,0
QLD,Livingstone,2026-04,9,0,0,0,79,0
QLD,Livingstone,2026-05,15,0,0,0,75,0
QLD,Livingstone,2026-06,22,0,0,0,88,0
QLD,Livingstone,2026-07,16,0,0,0,80,0
QLD,Livingstone,2026-08,20,0,0,0,62,0
QLD,Lockhart River,2023-01,0,0,0,0,1,0
QLD,Lockhart River,2023-05,0,0,0,0,1,0
QLD,Lockhart River,2025-09,0,0,0,0,1,0
QLD,Lockhart River,2026-02,0,0,0,0,1,0
QLD,Lockyer Valley,2023-01,1,0,0,0,59,0
QLD,Lockyer Valley,2023-02,2,0,0,0,51,0
QLD,Lockyer Valley,2023-03,4,0,0,0,78,0
QLD,Lockyer Valley,2023-04,2,0,0,0,57,0
QLD,Lockyer Valley,2023-05,3,0,0,0,59,0
QLD,Lockyer Valley,2023-06,1,0,0,0,70,0
QLD,Lockyer Valley,2023-07,2,0,0,0,62,0
QLD,Lockyer Valley,2023-08,8,0,0,0,50,0
QLD,Lockyer Valley,2023-09,6,0,0,0,61,0
QLD,Lockyer Valley,2023-10,4,0,0,0,74,0
QLD,Lockyer Valley,2023-11,5,0,0,0,65,0
QLD,Lockyer Valley,2023-12,2,0,0,0,57,0
QLD,Lockyer Valley,2024-01,6,0,0,0,74,0
QLD,Lockyer Valley,2024-02,7,0,0,0,79,0
QLD,Lockyer Valley,2024-03,2,0,0,0,93,0
QLD,Lockyer Valley,2024-04,5,0,0,0,68,0
QLD,Lockyer Valley,2024-05,4,0,0,0,75,0
QLD,Lockyer Valley,2024-06,6,0,0,0,69,0
QLD,Lockyer Valley,2024-07,7,0,0,0,68,0
QLD,Lockyer Valley,2024-08,5,0,0,0,56,0
QLD,Lockyer Valley,2024-09,4,0,0,0,50,0
QLD,Lockyer Valley,2024-10,6,0,0,0,82,0
QLD,Lockyer Valley,2024-11,2,0,0,0,74,0
QLD,Lockyer Valley,2024-12,3,0,0,0,73,0
QLD,Lockyer Valley,2025-01,1,0,0,0,68,0
QLD,Lockyer Valley,2025-02,4,0,0,0,63,0
QLD,Lockyer Valley,2025-03,4,0,0,0,64,0
QLD,Lockyer Valley,2025-04,3,0,0,0,48,0
QLD,Lockyer Valley,2025-05,5,0,0,0,80,0
QLD,Lockyer Valley,2025-06,9,0,0,0,94,0
QLD,Lockyer Valley,2025-07,4,0,0,0,96,0
QLD,Lockyer Valley,2025-08,3,0,0,0,78,0
QLD,Lockyer Valley,2025-09,6,0,0,0,62,0
QLD,Lockyer Valley,2025-10,6,0,0,0,64,0
QLD,Lockyer Valley,2025-11,5,0,0,0,55,0
QLD,Lockyer Valley,2025-12,5,0,0,0,84,0
QLD,Lockyer Valley,2026-01,3,0,0,0,62,0
QLD,Lockyer Valley,2026-02,3,0,0,0,68,0
QLD,Lockyer Valley,2026-03,18,0,0,0,75,0
QLD,Lockyer Valley,2026-04,11,0,0,0,56,0
QLD,Lockyer Valley,2026-05,21,0,0,0,59,0
QLD,Lockyer Valley,2026-06,33,0,0,0,70,0
QLD,Lockyer Valley,2026-07,14,0,0,0,64,0
QLD,Lockyer Valley,2026-08,24,0,0,0,68,0
QLD,Logan,2023-01,55,0,0,0,517,0
QLD,Logan,2023-02,33,0,0,0,490,0
QLD,Logan,2023-03,32,0,0,0,600,0
QLD,Logan,2023-04,49,0,0,0,470,0
QLD,Logan,2023-05,36,0,0,0,593,0
QLD,Logan,2023-06,64,0,0,0,612,0
QLD,Logan,2023-07,40,0,0,0,551,0
QLD,Logan,2023-08,77,0,0,0,633,0
QLD,Logan,2023-09,88,0,0,0,639,0
QLD,Logan,2023-10,63,0,0,0,595,0
QLD,Logan,2023-11,80,0,0,0,625,0
QLD,Logan,2023-12,71,0,0,0,512,0
QLD,Logan,2024-01,41,0,0,0,570,0
QLD,Logan,2024-02,68,0,0,0,616,0
QLD,Logan,2024-03,76,0,0,0,634,0
QLD,Logan,2024-04,57,0,0,0,553,0
QLD,Logan,2024-05,85,0,0,0,599,0
QLD,Logan,2024-06,95,0,0,0,681,0
QLD,Logan,2024-07,52,0,0,0,647,0
QLD,Logan,2024-08,54,0,0,0,625,0
QLD,Logan,2024-09,39,0,0,0,646,0
QLD,Logan,2024-10,70,0,0,0,693,0
QLD,Logan,2024-11,49,0,0,0,597,0
QLD,Logan,2024-12,59,0,0,0,633,0
QLD,Logan,2025-01,33,0,0,0,562,0
QLD,Logan,2025-02,33,0,0,0,593,0
QLD,Logan,2025-03,58,0,0,0,569,0
QLD,Logan,2025-04,41,0,0,0,500,0
QLD,Logan,2025-05,82,0,0,0,655,0
QLD,Logan,2025-06,119,0,0,0,735,0
QLD,Logan,2025-07,74,0,0,0,662,0
QLD,Logan,2025-08,88,0,0,0,625,0
QLD,Logan,2025-09,98,0,0,0,600,0
QLD,Logan,2025-10,65,0,0,0,622,0
QLD,Logan,2025-11,63,0,0,0,558,0
QLD,Logan,2025-12,90,0,0,0,654,0
QLD,Logan,2026-01,52,0,0,0,568,0
QLD,Logan,2026-02,95,0,0,0,578,0
QLD,Logan,2026-03,146,0,0,0,592,0
QLD,Logan,2026-04,164,0,0,0,543,0
QLD,Logan,2026-05,239,0,0,0,552,0
QLD,Logan,2026-06,315,0,0,0,714,0
QLD,Logan,2026-07,207,0,0,0,582,0
QLD,Logan,2026-08,212,0,0,0,511,0
QLD,Longreach,2023-01,0,0,0,0,1,0
QLD,Longreach,2023-02,0,0,0,0,3,0
QLD,Longreach,2023-03,0,0,0,0,3,0
QLD,Longreach,2023-04,0,0,0,0,1,0
QLD,Longreach,2023-05,0,0,0,0,3,0
QLD,Longreach,2023-06,0,0,0,0,6,0
QLD,Longreach,2023-07,0,0,0,0,6,0
QLD,Longreach,2023-08,0,0,0,0,7,0
QLD,Longreach,2023-09,0,0,0,0,4,0
QLD,Longreach,2023-10,0,0,0,0,3,0
QLD,Longreach,2023-11,0,0,0,0,6,0
QLD,Longreach,2023-12,0,0,0,0,2,0
QLD,Longreach,2024-01,0,0,0,0,7,0
QLD,Longreach,2024-02,0,0,0,0,3,0
QLD,Longreach,2024-03,0,0,0,0,4,0
QLD,Longreach,2024-04,0,0,0,0,5,0
QLD,Longreach,2024-05,0,0,0,0,9,0
QLD,Longreach,2024-06,0,0,0,0,3,0
QLD,Longreach,2024-07,0,0,0,0,5,0
QLD,Longreach,2024-08,0,0,0,0,4,0
QLD,Longreach,2024-09,0,0,0,0,6,0
QLD,Longreach,2024-10,0,0,0,0,4,0
QLD,Longreach,2024-11,0,0,0,0,3,0
QLD,Longreach,2024-12,0,0,0,0,9,0
QLD,Longreach,2025-01,0,0,0,0,4,0
QLD,Longreach,2025-02,0,0,0,0,8,0
QLD,Longreach,2025-03,0,0,0,0,5,0
QLD,Longreach,2025-04,1,0,0,0,3,0
QLD,Longreach,2025-05,0,0,0,0,4,0
QLD,Longreach,2025-06,1,0,0,0,2,0
QLD,Longreach,2025-07,0,0,0,0,2,0
QLD,Longreach,2025-08,0,0,0,0,5,0
QLD,Longreach,2025-09,0,0,0,0,4,0
QLD,Longreach,2025-10,0,0,0,0,4,0
QLD,Longreach,2025-11,0,0,0,0,8,0
QLD,Longreach,2025-12,0,0,0,0,1,0
QLD,Longreach,2026-01,0,0,0,0,2,0
QLD,Longreach,2026-02,0,0,0,0,4,0
QLD,Longreach,2026-04,1,0,0,0,6,0
QLD,Longreach,2026-05,0,0,0,0,3,0
QLD,Longreach,2026-06,0,0,0,0,5,0
QLD,Longreach,2026-07,0,0,0,0,2,0
QLD,Longreach,2026-08,0,0,0,0,4,0
QLD,Mackay,2023-01,6,0,0,0,205,0
QLD,Mackay,2023-02,5,0,0,0,242,0
QLD,Mackay,2023-03,3,0,0,0,235,0
QLD,Mackay,2023-04,4,0,0,0,196,0
QLD,Mackay,2023-05,4,0,0,0,257,0
QLD,Mackay,2023-06,4,0,0,0,222,0
QLD,Mackay,2023-07,5,0,0,0,239,0
QLD,Mackay,2023-08,8,0,0,0,246,0
QLD,Mackay,2023-09,5,0,0,0,272,0
QLD,Mackay,2023-10,4,0,0,0,265,0
QLD,Mackay,2023-11,10,0,0,0,252,0
QLD,Mackay,2023-12,4,0,0,0,252,0
QLD,Mackay,2024-01,5,0,0,0,220,0
QLD,Mackay,2024-02,4,0,0,0,301,0
QLD,Mackay,2024-03,9,0,0,0,266,0
QLD,Mackay,2024-04,4,0,0,0,220,0
QLD,Mackay,2024-05,7,0,0,0,269,0
QLD,Mackay,2024-06,11,0,0,0,258,0
QLD,Mackay,2024-07,16,0,0,0,244,0
QLD,Mackay,2024-08,7,0,0,0,237,0
QLD,Mackay,2024-09,4,0,0,0,241,0
QLD,Mackay,2024-10,3,0,0,0,248,0
QLD,Mackay,2024-11,3,0,0,0,251,0
QLD,Mackay,2024-12,12,0,0,0,265,0
QLD,Mackay,2025-01,2,0,0,0,226,0
QLD,Mackay,2025-02,6,0,0,0,220,0
QLD,Mackay,2025-03,8,0,0,0,267,0
QLD,Mackay,2025-04,7,0,0,0,189,0
QLD,Mackay,2025-05,10,0,0,0,229,0
QLD,Mackay,2025-06,12,0,0,0,209,0
QLD,Mackay,2025-07,8,0,0,0,274,0
QLD,Mackay,2025-08,9,0,0,0,235,0
QLD,Mackay,2025-09,9,0,0,0,231,0
QLD,Mackay,2025-10,5,0,0,0,206,0
QLD,Mackay,2025-11,6,0,0,0,236,0
QLD,Mackay,2025-12,14,0,0,0,205,0
QLD,Mackay,2026-01,4,0,0,0,163,0
QLD,Mackay,2026-02,10,0,0,0,210,0
QLD,Mackay,2026-03,18,0,0,0,232,0
QLD,Mackay,2026-04,21,0,0,0,186,0
QLD,Mackay,2026-05,21,0,0,0,200,0
QLD,Mackay,2026-06,53,0,0,0,269,0
QLD,Mackay,2026-07,26,0,0,0,211,0
QLD,Mackay,2026-08,42,0,0,0,228,0
QLD,Mapoon,2024-06,0,0,0,0,1,0
QLD,Mapoon,2024-08,0,0,0,0,1,0
QLD,Mapoon,2025-05,0,0,0,0,1,0
QLD,Mapoon,2026-03,0,0,0,0,1,0
QLD,Mapoon,2026-04,0,0,0,0,1,0
QLD,Mapoon,2026-08,0,0,0,0,1,0
QLD,Maranoa,2023-01,0,0,0,0,6,0
QLD,Maranoa,2023-02,0,0,0,0,11,0
QLD,Maranoa,2023-03,1,0,0,0,15,0
QLD,Maranoa,2023-04,0,0,0,0,13,0
QLD,Maranoa,2023-05,0,0,0,0,20,0
QLD,Maranoa,2023-06,0,0,0,0,20,0
QLD,Maranoa,2023-07,0,0,0,0,30,0
QLD,Maranoa,2023-08,0,0,0,0,19,0
QLD,Maranoa,2023-09,0,0,0,0,23,0
QLD,Maranoa,2023-10,0,0,0,0,23,0
QLD,Maranoa,2023-11,0,0,0,0,26,0
QLD,Maranoa,2023-12,0,0,0,0,16,0
QLD,Maranoa,2024-01,0,0,0,0,21,0
QLD,Maranoa,2024-02,0,0,0,0,18,0
QLD,Maranoa,2024-03,0,0,0,0,16,0
QLD,Maranoa,2024-04,0,0,0,0,14,0
QLD,Maranoa,2024-05,0,0,0,0,21,0
QLD,Maranoa,2024-06,0,0,0,0,15,0
QLD,Maranoa,2024-07,0,0,0,0,20,0
QLD,Maranoa,2024-08,0,0,0,0,20,0
QLD,Maranoa,2024-09,0,0,0,0,10,0
QLD,Maranoa,2024-10,0,0,0,0,15,0
QLD,Maranoa,2024-11,1,0,0,0,17,0
QLD,Maranoa,2024-12,0,0,0,0,18,0
QLD,Maranoa,2025-01,0,0,0,0,11,0
QLD,Maranoa,2025-02,0,0,0,0,23,0
QLD,Maranoa,2025-03,0,0,0,0,13,0
QLD,Maranoa,2025-04,0,0,0,0,14,0
QLD,Maranoa,2025-05,0,0,0,0,15,0
QLD,Maranoa,2025-06,1,0,0,0,18,0
QLD,Maranoa,2025-07,0,0,0,0,19,0
QLD,Maranoa,2025-08,0,0,0,0,19,0
QLD,Maranoa,2025-09,0,0,0,0,13,0
QLD,Maranoa,2025-10,0,0,0,0,11,0
QLD,Maranoa,2025-11,0,0,0,0,27,0
QLD,Maranoa,2025-12,0,0,0,0,13,0
QLD,Maranoa,2026-01,0,0,0,0,16,0
QLD,Maranoa,2026-02,0,0,0,0,19,0
QLD,Maranoa,2026-03,0,0,0,0,21,0
QLD,Maranoa,2026-04,0,0,0,0,14,0
QLD,Maranoa,2026-05,0,0,0,0,11,0
QLD,Maranoa,2026-06,1,0,0,0,19,0
QLD,Maranoa,2026-07,2,0,0,0,12,0
QLD,Maranoa,2026-08,0,0,0,0,22,0
QLD,Mareeba,2023-01,1,0,0,0,26,0
QLD,Mareeba,2023-02,1,0,0,0,31,0
QLD,Mareeba,2023-03,2,0,0,0,22,0
QLD,Mareeba,2023-04,1,0,0,0,16,0
QLD,Mareeba,2023-05,1,0,0,0,24,0
QLD,Mareeba,2023-06,1,0,0,0,20,0
QLD,Mareeba,2023-07,2,0,0,0,21,0
QLD,Mareeba,2023-08,2,0,0,0,24,0
QLD,Mareeba,2023-09,1,0,0,0,22,0
QLD,Mareeba,2023-10,0,0,0,0,35,0
QLD,Mareeba,2023-11,1,0,0,0,31,0
QLD,Mareeba,2023-12,1,0,0,0,14,0
QLD,Mareeba,2024-01,1,0,0,0,27,0
QLD,Mareeba,2024-02,1,0,0,0,32,0
QLD,Mareeba,2024-03,1,0,0,0,29,0
QLD,Mareeba,2024-04,2,0,0,0,14,0
QLD,Mareeba,2024-05,1,0,0,0,26,0
QLD,Mareeba,2024-06,1,0,0,0,33,0
QLD,Mareeba,2024-07,3,0,0,0,21,0
QLD,Mareeba,2024-08,1,0,0,0,26,0
QLD,Mareeba,2024-09,2,0,0,0,29,0
QLD,Mareeba,2024-10,1,0,0,0,31,0
QLD,Mareeba,2024-11,3,0,0,0,24,0
QLD,Mareeba,2024-12,0,0,0,0,37,0
QLD,Mareeba,2025-01,0,0,0,0,37,0
QLD,Mareeba,2025-02,1,0,0,0,24,0
QLD,Mareeba,2025-03,0,0,0,0,36,0
QLD,Mareeba,2025-04,1,0,0,0,26,0
QLD,Mareeba,2025-05,4,0,0,0,33,0
QLD,Mareeba,2025-06,2,0,0,0,30,0
QLD,Mareeba,2025-07,1,0,0,0,20,0
QLD,Mareeba,2025-08,3,0,0,0,23,0
QLD,Mareeba,2025-09,4,0,0,0,33,0
QLD,Mareeba,2025-10,3,0,0,0,25,0
QLD,Mareeba,2025-11,1,0,0,0,21,0
QLD,Mareeba,2025-12,1,0,0,0,19,0
QLD,Mareeba,2026-01,0,0,0,0,30,0
QLD,Mareeba,2026-02,1,0,0,0,19,0
QLD,Mareeba,2026-03,5,0,0,0,18,0
QLD,Mareeba,2026-04,6,0,0,0,21,0
QLD,Mareeba,2026-05,6,0,0,0,26,0
QLD,Mareeba,2026-06,8,0,0,0,26,0
QLD,Mareeba,2026-07,6,0,0,0,23,0
QLD,Mareeba,2026-08,6,0,0,0,27,0
QLD,McKinlay,2023-03,0,0,0,0,1,0
QLD,McKinlay,2023-05,0,0,0,0,2,0
QLD,McKinlay,2023-06,0,0,0,0,4,0
QLD,McKinlay,2023-09,0,0,0,0,2,0
QLD,McKinlay,2023-10,0,0,0,0,1,0
QLD,McKinlay,2023-11,0,0,0,0,1,0
QLD,McKinlay,2024-03,0,0,0,0,2,0
QLD,McKinlay,2024-04,0,0,0,0,1,0
QLD,McKinlay,2024-05,0,0,0,0,1,0
QLD,McKinlay,2024-06,0,0,0,0,2,0
QLD,McKinlay,2024-07,0,0,0,0,4,0
QLD,McKinlay,2024-10,0,0,0,0,2,0
QLD,McKinlay,2024-11,0,0,0,0,2,0
QLD,McKinlay,2025-01,0,0,0,0,2,0
QLD,McKinlay,2025-05,0,0,0,0,2,0
QLD,McKinlay,2025-07,0,0,0,0,1,0
QLD,McKinlay,2025-08,0,0,0,0,2,0
QLD,McKinlay,2025-10,0,0,0,0,1,0
QLD,McKinlay,2025-11,0,0,0,0,1,0
QLD,McKinlay,2025-12,0,0,0,0,1,0
QLD,McKinlay,2026-02,0,0,0,0,3,0
QLD,McKinlay,2026-03,0,0,0,0,1,0
QLD,McKinlay,2026-05,0,0,0,0,1,0
QLD,McKinlay,2026-06,0,0,0,0,1,0
QLD,McKinlay,2026-07,0,0,0,0,1,0
QLD,Moreton Bay,2023-01,106,0,0,0,809,0
QLD,Moreton Bay,2023-02,55,0,0,0,738,0
QLD,Moreton Bay,2023-03,65,0,0,0,941,0
QLD,Moreton Bay,2023-04,93,0,0,0,785,0
QLD,Moreton Bay,2023-05,71,0,0,0,887,0
QLD,Moreton Bay,2023-06,122,0,0,0,1009,0
QLD,Moreton Bay,2023-07,69,0,0,0,926,0
QLD,Moreton Bay,2023-08,147,0,0,0,941,0
QLD,Moreton Bay,2023-09,121,0,0,0,942,0
QLD,Moreton Bay,2023-10,92,0,0,0,911,0
QLD,Moreton Bay,2023-11,125,0,0,0,1035,0
QLD,Moreton Bay,2023-12,90,0,0,0,771,0
QLD,Moreton Bay,2024-01,100,0,0,0,839,0
QLD,Moreton Bay,2024-02,104,0,0,0,887,0
QLD,Moreton Bay,2024-03,121,0,0,0,959,0
QLD,Moreton Bay,2024-04,107,0,0,0,945,0
QLD,Moreton Bay,2024-05,147,0,0,0,916,0
QLD,Moreton Bay,2024-06,129,0,0,0,1046,0
QLD,Moreton Bay,2024-07,100,0,0,0,976,0
QLD,Moreton Bay,2024-08,90,0,0,0,1047,0
QLD,Moreton Bay,2024-09,75,0,0,0,976,0
QLD,Moreton Bay,2024-10,107,0,0,0,918,0
QLD,Moreton Bay,2024-11,77,0,0,0,963,0
QLD,Moreton Bay,2024-12,99,0,0,0,867,0
QLD,Moreton Bay,2025-01,56,0,0,0,835,0
QLD,Moreton Bay,2025-02,69,0,0,0,917,0
QLD,Moreton Bay,2025-03,86,0,0,0,920,0
QLD,Moreton Bay,2025-04,84,0,0,0,845,0
QLD,Moreton Bay,2025-05,148,0,0,0,1029,0
QLD,Moreton Bay,2025-06,204,0,0,0,1134,0
QLD,Moreton Bay,2025-07,114,0,0,0,1051,0
QLD,Moreton Bay,2025-08,137,0,0,0,905,0
QLD,Moreton Bay,2025-09,143,0,0,0,859,0
QLD,Moreton Bay,2025-10,117,0,0,0,948,0
QLD,Moreton Bay,2025-11,102,0,0,0,857,0
QLD,Moreton Bay,2025-12,139,0,0,0,906,0
QLD,Moreton Bay,2026-01,118,0,0,0,871,0
QLD,Moreton Bay,2026-02,139,0,0,0,843,0
QLD,Moreton Bay,2026-03,243,0,0,0,855,0
QLD,Moreton Bay,2026-04,265,0,0,0,774,0
QLD,Moreton Bay,2026-05,335,0,0,0,770,0
QLD,Moreton Bay,2026-06,618,0,0,0,1090,0
QLD,Moreton Bay,2026-07,356,0,0,0,909,0
QLD,Moreton Bay,2026-08,390,0,0,0,777,0
QLD,Mornington,2024-11,0,0,0,0,1,0
QLD,Mornington,2025-10,0,0,0,0,1,0
QLD,Mornington,2025-12,0,0,0,0,1,0
QLD,Mount Isa,2023-01,0,0,0,0,18,0
QLD,Mount Isa,2023-02,0,0,0,0,21,0
QLD,Mount Isa,2023-03,0,0,0,0,29,0
QLD,Mount Isa,2023-04,0,0,0,0,24,0
QLD,Mount Isa,2023-05,0,0,0,0,30,0
QLD,Mount Isa,2023-06,0,0,0,0,18,0
QLD,Mount Isa,2023-07,0,0,0,0,23,0
QLD,Mount Isa,2023-08,1,0,0,0,21,0
QLD,Mount Isa,2023-09,0,0,0,0,35,0
QLD,Mount Isa,2023-10,0,0,0,0,27,0
QLD,Mount Isa,2023-11,0,0,0,0,23,0
QLD,Mount Isa,2023-12,0,0,0,0,12,0
QLD,Mount Isa,2024-01,1,0,0,0,23,0
QLD,Mount Isa,2024-02,0,0,0,0,29,0
QLD,Mount Isa,2024-03,0,0,0,0,37,0
QLD,Mount Isa,2024-04,0,0,0,0,23,0
QLD,Mount Isa,2024-05,0,0,0,0,30,0
QLD,Mount Isa,2024-06,0,0,0,0,20,0
QLD,Mount Isa,2024-07,0,0,0,0,18,0
QLD,Mount Isa,2024-08,0,0,0,0,21,0
QLD,Mount Isa,2024-09,0,0,0,0,22,0
QLD,Mount Isa,2024-10,0,0,0,0,26,0
QLD,Mount Isa,2024-11,0,0,0,0,25,0
QLD,Mount Isa,2024-12,0,0,0,0,21,0
QLD,Mount Isa,2025-01,0,0,0,0,29,0
QLD,Mount Isa,2025-02,0,0,0,0,18,0
QLD,Mount Isa,2025-03,0,0,0,0,28,0
QLD,Mount Isa,2025-04,0,0,0,0,20,0
QLD,Mount Isa,2025-05,1,0,0,0,27,0
QLD,Mount Isa,2025-06,1,0,0,0,27,0
QLD,Mount Isa,2025-07,0,0,0,0,23,0
QLD,Mount Isa,2025-08,0,0,0,0,27,0
QLD,Mount Isa,2025-09,0,0,0,0,21,0
QLD,Mount Isa,2025-10,1,0,0,0,28,0
QLD,Mount Isa,2025-11,0,0,0,0,29,0
QLD,Mount Isa,2025-12,0,0,0,0,19,0
QLD,Mount Isa,2026-01,0,0,0,0,12,0
QLD,Mount Isa,2026-02,0,0,0,0,21,0
QLD,Mount Isa,2026-03,2,0,0,0,23,0
QLD,Mount Isa,2026-04,1,0,0,0,16,0
QLD,Mount Isa,2026-05,0,0,0,0,19,0
QLD,Mount Isa,2026-06,3,0,0,0,18,0
QLD,Mount Isa,2026-07,1,0,0,0,30,0
QLD,Mount Isa,2026-08,1,0,0,0,14,0
QLD,Murweh,2023-01,0,0,0,0,5,0
QLD,Murweh,2023-02,0,0,0,0,9,0
QLD,Murweh,2023-03,0,0,0,0,3,0
QLD,Murweh,2023-04,0,0,0,0,3,0
QLD,Murweh,2023-05,0,0,0,0,2,0
QLD,Murweh,2023-06,0,0,0,0,6,0
QLD,Murweh,2023-07,0,0,0,0,4,0
QLD,Murweh,2023-08,0,0,0,0,4,0
QLD,Murweh,2023-09,0,0,0,0,7,0
QLD,Murweh,2023-10,0,0,0,0,5,0
QLD,Murweh,2023-11,0,0,0,0,5,0
QLD,Murweh,2023-12,0,0,0,0,7,0
QLD,Murweh,2024-01,0,0,0,0,2,0
QLD,Murweh,2024-02,0,0,0,0,6,0
QLD,Murweh,2024-03,0,0,0,0,2,0
QLD,Murweh,2024-04,0,0,0,0,3,0
QLD,Murweh,2024-05,0,0,0,0,6,0
QLD,Murweh,2024-06,0,0,0,0,3,0
QLD,Murweh,2024-07,0,0,0,0,3,0
QLD,Murweh,2024-08,0,0,0,0,4,0
QLD,Murweh,2024-09,0,0,0,0,4,0
QLD,Murweh,2024-10,0,0,0,0,4,0
QLD,Murweh,2024-11,0,0,0,0,5,0
QLD,Murweh,2024-12,0,0,0,0,5,0
QLD,Murweh,2025-01,0,0,0,0,3,0
QLD,Murweh,2025-02,0,0,0,0,5,0
QLD,Murweh,2025-03,0,0,0,0,5,0
QLD,Murweh,2025-04,0,0,0,0,3,0
QLD,Murweh,2025-05,0,0,0,0,11,0
QLD,Murweh,2025-06,0,0,0,0,8,0
QLD,Murweh,2025-07,0,0,0,0,4,0
QLD,Murweh,2025-08,0,0,0,0,7,0
QLD,Murweh,2025-09,0,0,0,0,1,0
QLD,Murweh,2025-10,0,0,0,0,5,0
QLD,Murweh,2025-11,0,0,0,0,6,0
QLD,Murweh,2025-12,0,0,0,0,3,0
QLD,Murweh,2026-01,0,0,0,0,5,0
QLD,Murweh,2026-02,0,0,0,0,2,0
QLD,Murweh,2026-03,0,0,0,0,2,0
QLD,Murweh,2026-04,0,0,0,0,5,0
QLD,Murweh,2026-05,0,0,0,0,4,0
QLD,Murweh,2026-06,0,0,0,0,1,0
QLD,Murweh,2026-07,0,0,0,0,5,0
QLD,Murweh,2026-08,0,0,0,0,4,0
QLD,Napranum,2026-05,0,0,0,0,1,0
QLD,Napranum,2026-08,0,0,0,0,1,0
